trade_id,strategy,signal_utc,entry_utc,baseline_close_utc,close_utc,side,side_label,lots,entry_price,baseline_close_price,close_price,baseline_pnl_jpy,pnl_jpy,modified,reason,entry_bar_index,baseline_exit_bar_index,exit_bar_index,session,year,halfyear,quarter,month,detail,source,c3_boundary,atr_m15_pips,extension_atr,volatility_state,current_60s_pips,mfe_60s_pips,mae_60s_pips
F05|2021-12-08T12:30:01.096000+00:00|1,F05,2021-12-08T12:15:00+00:00,2021-12-08T12:30:01.096000+00:00,2021-12-08T20:30:04.546000+00:00,2021-12-08T20:30:04.546000+00:00,1,LONG,0.01,113.804,113.631,113.631,-173.00000000000182,-173.00000000000182,False,UNCHANGED_BASELINE_TRADE,54554,54586,54586,LONDON_AM,2021,2021H2,2021Q4,2021-12,current_high=113.799;current_low=113.31;previous_high=113.799;previous_low=113.31;signal_close=113.8;previous_close=113.709,DUKASCOPY_SOURCE_NATIVE_BIDASK,,9.438050338038577,5.234131863113831,LOW,,,
B02|2021-12-09T07:15:00.160000+00:00|-1,B02,2021-12-09T07:00:00+00:00,2021-12-09T07:15:00.160000+00:00,2021-12-09T19:15:05.185000+00:00,2021-12-09T09:15:00.154000+00:00,-1,SHORT,0.01,113.531,113.529,113.533,2.0000000000095497,-1.9999999999953388,True,A2_C3_EARLY_GIVEBACK_16BAR,54629,54677,54637,LONDON_AM,2021,2021H2,2021Q4,2021-12,session_high=113.81;session_low=113.584;signal_close=113.53,DUKASCOPY_SOURCE_NATIVE_BIDASK,8.0,,,,,,
F05|2021-12-09T13:30:00.226000+00:00|-1,F05,2021-12-09T13:15:00+00:00,2021-12-09T13:30:00.226000+00:00,2021-12-09T21:30:02.514000+00:00,2021-12-09T21:30:02.514000+00:00,-1,SHORT,0.01,113.342,113.48,113.48,-138.00000000000523,-138.00000000000523,False,UNCHANGED_BASELINE_TRADE,54654,54686,54686,NY_OVERLAP,2021,2021H2,2021Q4,2021-12,current_high=113.954;current_low=113.347;previous_high=113.954;previous_low=113.347;signal_close=113.336;previous_close=113.352,DUKASCOPY_SOURCE_NATIVE_BIDASK,,6.837379965155376,3.568618407101425,LOW,,,
B02|2021-12-10T07:30:00.101000+00:00|1,B02,2021-12-10T07:15:00+00:00,2021-12-10T07:30:00.101000+00:00,2021-12-10T19:30:00.399000+00:00,2021-12-10T19:30:00.399000+00:00,1,LONG,0.01,113.595,113.459,113.459,-135.99999999999568,-135.99999999999568,False,A2_RETAIN_ORIGINAL_48BAR_EXIT,54726,54774,54774,LONDON_AM,2021,2021H2,2021Q4,2021-12,session_high=113.573;session_low=113.33;signal_close=113.592,DUKASCOPY_SOURCE_NATIVE_BIDASK,26.0,,,,,,
F05|2021-12-10T09:00:00.116000+00:00|1,F05,2021-12-10T08:45:00+00:00,2021-12-10T09:00:00.116000+00:00,2021-12-10T17:00:00.041000+00:00,2021-12-10T17:00:00.041000+00:00,1,LONG,0.01,113.681,113.366,113.366,-314.9999999999977,-314.9999999999977,False,UNCHANGED_BASELINE_TRADE,54732,54764,54764,LONDON_AM,2021,2021H2,2021Q4,2021-12,current_high=113.652;current_low=113.271;previous_high=113.652;previous_low=113.271;signal_close=113.677;previous_close=113.631,DUKASCOPY_SOURCE_NATIVE_BIDASK,,5.205883837012224,4.917512722429944,LOW,,,
F05|2021-12-10T11:00:00.084000+00:00|1,F05,2021-12-10T10:45:00+00:00,2021-12-10T11:00:00.084000+00:00,2021-12-10T19:00:01.186000+00:00,2021-12-10T19:00:01.186000+00:00,1,LONG,0.01,113.734,113.392,113.392,-341.99999999999875,-341.99999999999875,False,UNCHANGED_BASELINE_TRADE,54740,54772,54772,LONDON_AM,2021,2021H2,2021Q4,2021-12,current_high=113.704;current_low=113.271;previous_high=113.698;previous_low=113.271;signal_close=113.73;previous_close=113.698,DUKASCOPY_SOURCE_NATIVE_BIDASK,,4.5432202189389255,4.226077336062633,LOW,,,
F05|2021-12-10T15:15:00.099000+00:00|-1,F05,2021-12-10T15:00:00+00:00,2021-12-10T15:15:00.099000+00:00,2021-12-12T23:15:04.970000+00:00,2021-12-12T23:15:04.970000+00:00,-1,SHORT,0.01,113.299,113.445,113.445,-145.99999999998658,-145.99999999998658,False,UNCHANGED_BASELINE_TRADE,54757,54789,54789,NY_OVERLAP,2021,2021H2,2021Q4,2021-12,current_high=113.791;current_low=113.33;previous_high=113.791;previous_low=113.33;signal_close=113.298;previous_close=113.395,DUKASCOPY_SOURCE_NATIVE_BIDASK,,8.46670306113798,5.810998643123102,LOW,,,
F05|2021-12-10T16:15:00.120000+00:00|-1,F05,2021-12-10T16:00:00+00:00,2021-12-10T16:15:00.120000+00:00,2021-12-13T00:15:00.543000+00:00,2021-12-13T00:15:00.543000+00:00,-1,SHORT,0.01,113.257,113.53,113.53,-272.99999999999613,-272.99999999999613,False,UNCHANGED_BASELINE_TRADE,54761,54793,54793,NY_OVERLAP,2021,2021H2,2021Q4,2021-12,current_high=113.791;current_low=113.286;previous_high=113.791;previous_low=113.286;signal_close=113.256;previous_close=113.424,DUKASCOPY_SOURCE_NATIVE_BIDASK,,9.591438622687495,5.411075652117021,LOW,,,
B02|2021-12-13T08:15:00.064000+00:00|1,B02,2021-12-13T08:00:00+00:00,2021-12-13T08:15:00.064000+00:00,2021-12-13T20:15:02.866000+00:00,2021-12-13T20:15:02.866000+00:00,1,LONG,0.01,113.592,113.542,113.542,-49.99999999999716,-49.99999999999716,False,A2_RETAIN_ORIGINAL_48BAR_EXIT,54825,54873,54873,LONDON_AM,2021,2021H2,2021Q4,2021-12,session_high=113.57;session_low=113.443;signal_close=113.588,DUKASCOPY_SOURCE_NATIVE_BIDASK,18.0,,,,,,
B02|2021-12-14T07:45:01.394000+00:00|1,B02,2021-12-14T07:30:00+00:00,2021-12-14T07:45:01.394000+00:00,2021-12-14T19:45:04.817000+00:00,2021-12-14T08:30:00.053000+00:00,1,LONG,0.01,113.691,113.734,113.679,42.999999999992156,-12.000000000000455,True,A2_C3_EARLY_GIVEBACK_16BAR,54919,54967,54922,LONDON_AM,2021,2021H2,2021Q4,2021-12,session_high=113.665;session_low=113.467;signal_close=113.687,DUKASCOPY_SOURCE_NATIVE_BIDASK,3.0,,,,,,
F05|2021-12-15T00:15:02.677000+00:00|1,F05,2021-12-15T00:00:00+00:00,2021-12-15T00:15:02.677000+00:00,2021-12-15T08:15:00.539000+00:00,2021-12-15T08:15:00.539000+00:00,1,LONG,0.01,113.782,113.727,113.727,-54.99999999999261,-54.99999999999261,False,UNCHANGED_BASELINE_TRADE,54985,55017,55017,ASIA,2021,2021H2,2021Q4,2021-12,current_high=113.757;current_low=113.427;previous_high=113.757;previous_low=113.427;signal_close=113.777;previous_close=113.738,DUKASCOPY_SOURCE_NATIVE_BIDASK,,3.329283389275518,2.132591062350153,LOW,,,
B02|2021-12-15T11:00:00.129000+00:00|1,B02,2021-12-15T10:45:00+00:00,2021-12-15T11:00:00.129000+00:00,2021-12-15T23:00:00.218000+00:00,2021-12-15T14:45:00.290000+00:00,1,LONG,0.01,113.826,114.044,113.819,218.00000000000352,-6.999999999990791,True,A2_C3_EARLY_GIVEBACK_16BAR,55028,55076,55043,LONDON_AM,2021,2021H2,2021Q4,2021-12,session_high=113.798;session_low=113.627;signal_close=113.822,DUKASCOPY_SOURCE_NATIVE_BIDASK,15.0,,,,,,
