timestamp_utc,realized_jpy,floating_jpy,equity_jpy,open_count,candidate_realized_jpy,candidate_floating_jpy
2023-05-24 18:00:00+00:00,-16455.0,479.0,986065.9999999999,3,2041.9999999998888,0.0
2023-05-24 18:15:00+00:00,-16455.0,76.99999999999996,985663.9999999999,3,2041.9999999998888,0.0
2023-05-24 18:30:00+00:00,-16455.0,-120.99999999999997,985465.9999999999,3,2041.9999999998888,0.0
2023-05-24 18:45:00+00:00,-16455.0,-367.0,985219.9999999999,3,2041.9999999998888,0.0
2023-05-24 19:00:00+00:00,-16455.0,113.0,985699.9999999999,3,2041.9999999998888,0.0
2023-05-24 19:15:00+00:00,-16455.0,241.99999999999994,985828.9999999999,3,2041.9999999998888,0.0
2023-05-24 19:30:00+00:00,-16455.0,410.0,985996.9999999999,3,2041.9999999998888,0.0
2023-05-24 19:45:00+00:00,-16455.0,491.0,986077.9999999999,3,2041.9999999998888,0.0
2023-05-24 20:00:00+00:00,-16455.0,662.0,986248.9999999999,3,2041.9999999998888,0.0
2023-05-24 20:15:00+00:00,-16455.0,620.0,986206.9999999999,3,2041.9999999998888,0.0
2023-05-24 20:30:00+00:00,-16455.0,908.0,986494.9999999999,3,2041.9999999998888,0.0
2023-05-24 20:45:00+00:00,-16455.0,965.0,986551.9999999999,3,2041.9999999998888,0.0
2023-05-24 21:01:00+00:00,-16455.0,1079.0,986665.9999999999,3,2041.9999999998888,0.0
2023-05-24 21:15:00+00:00,-16455.0,755.0,986341.9999999999,3,2041.9999999998888,0.0
2023-05-24 21:30:00+00:00,-16455.0,710.0,986296.9999999999,3,2041.9999999998888,0.0
2023-05-24 21:45:00+00:00,-16455.0,680.0,986266.9999999999,3,2041.9999999998888,0.0
2023-05-24 22:00:00+00:00,-16455.0,803.0,986389.9999999999,3,2041.9999999998888,0.0
2023-05-24 22:15:00+00:00,-16455.0,857.0,986443.9999999999,3,2041.9999999998888,0.0
2023-05-24 22:30:00+00:00,-16004.0,411.99999999999994,986449.9999999999,2,2041.9999999998888,0.0
2023-05-24 22:45:00+00:00,-16004.0,166.0,986203.9999999999,2,2041.9999999998888,0.0
2023-05-24 23:00:00+00:00,-16004.0,58.00000000000001,986095.9999999999,2,2041.9999999998888,0.0
2023-05-24 23:15:00+00:00,-15816.0,-126.0,986099.9999999999,1,2041.9999999998888,0.0
2023-05-24 23:30:00+00:00,-15816.0,-17.0,986208.9999999999,1,2041.9999999998888,0.0
2023-05-24 23:45:00+00:00,-15816.0,1.0,986226.9999999999,1,2041.9999999998888,0.0
2023-05-25 00:00:00+00:00,-15816.0,-49.0,986176.9999999999,1,2041.9999999998888,0.0
2023-05-25 00:15:00+00:00,-15854.0,0.0,986187.9999999999,0,2041.9999999998888,0.0
2023-05-25 01:15:00+00:00,-15854.0,-5.0,986182.9999999999,1,2041.9999999998888,0.0
2023-05-25 01:30:00+00:00,-15854.0,12.0,986199.9999999999,1,2041.9999999998888,0.0
2023-05-25 01:45:00+00:00,-15854.0,101.0,986288.9999999999,1,2041.9999999998888,0.0
2023-05-25 02:00:00+00:00,-15854.0,68.0,986255.9999999999,1,2041.9999999998888,0.0
2023-05-25 02:15:00+00:00,-15854.0,84.0,986271.9999999999,1,2041.9999999998888,0.0
2023-05-25 02:30:00+00:00,-15854.0,86.0,986273.9999999999,1,2041.9999999998888,0.0
2023-05-25 02:45:00+00:00,-15854.0,47.0,986234.9999999999,1,2041.9999999998888,0.0
2023-05-25 03:00:00+00:00,-15854.0,58.0,986245.9999999999,1,2041.9999999998888,0.0
2023-05-25 03:15:00+00:00,-15854.0,121.0,986308.9999999999,1,2041.9999999998888,0.0
2023-05-25 03:30:00+00:00,-15854.0,156.0,986343.9999999999,1,2041.9999999998888,0.0
2023-05-25 03:45:00+00:00,-15854.0,143.0,986330.9999999999,1,2041.9999999998888,0.0
2023-05-25 04:00:00+00:00,-15854.0,128.0,986315.9999999999,1,2041.9999999998888,0.0
2023-05-25 04:15:00+00:00,-15854.0,124.0,986311.9999999999,1,2041.9999999998888,0.0
2023-05-25 04:30:00+00:00,-15854.0,111.0,986298.9999999999,1,2041.9999999998888,0.0
2023-05-25 04:45:00+00:00,-15854.0,47.0,986234.9999999999,1,2041.9999999998888,0.0
2023-05-25 05:00:00+00:00,-15854.0,45.0,986232.9999999999,1,2041.9999999998888,0.0
2023-05-25 05:15:00+00:00,-15854.0,68.0,986255.9999999999,1,2041.9999999998888,0.0
2023-05-25 05:30:00+00:00,-15854.0,119.0,986306.9999999999,1,2041.9999999998888,0.0
2023-05-25 05:45:00+00:00,-15854.0,121.0,986308.9999999999,1,2041.9999999998888,0.0
2023-05-25 06:00:00+00:00,-15854.0,23.0,986210.9999999999,1,2041.9999999998888,0.0
2023-05-25 06:15:00+00:00,-15854.0,90.0,986277.9999999999,1,2041.9999999998888,0.0
2023-05-25 06:30:00+00:00,-15854.0,-24.0,986163.9999999999,1,2041.9999999998888,0.0
2023-05-25 06:45:00+00:00,-15854.0,-42.0,986145.9999999999,1,2041.9999999998888,0.0
2023-05-25 07:00:00+00:00,-15854.0,75.0,986262.9999999999,1,2041.9999999998888,0.0
2023-05-25 07:15:00+00:00,-15854.0,-70.0,986117.9999999999,1,2041.9999999998888,0.0
2023-05-25 07:30:00+00:00,-15854.0,-73.0,986114.9999999999,1,2041.9999999998888,0.0
2023-05-25 07:45:00+00:00,-15854.0,-157.0,986030.9999999999,1,2041.9999999998888,0.0
2023-05-25 08:00:00+00:00,-15854.0,-137.0,986050.9999999999,1,2041.9999999998888,0.0
2023-05-25 08:15:00+00:00,-15854.0,-188.0,985999.9999999999,1,2041.9999999998888,0.0
2023-05-25 08:30:00+00:00,-15854.0,-126.0,986061.9999999999,1,2041.9999999998888,0.0
2023-05-25 08:45:00+00:00,-15854.0,-102.0,986085.9999999999,1,2041.9999999998888,0.0
2023-05-25 09:00:00+00:00,-15854.0,-39.0,986148.9999999999,1,2041.9999999998888,0.0
2023-05-25 09:15:00+00:00,-15817.0,0.0,986224.9999999999,0,2041.9999999998888,0.0
2023-05-25 12:15:00+00:00,-15817.0,-5.0,986219.9999999999,1,2041.9999999998888,0.0
2023-05-25 12:30:00+00:00,-15817.0,-11.0,986213.9999999999,1,2041.9999999998888,0.0
2023-05-25 12:45:00+00:00,-15817.0,-449.0,985775.9999999999,1,2041.9999999998888,0.0
2023-05-25 13:00:00+00:00,-15817.0,-498.0,985726.9999999999,3,2041.9999999998888,0.0
2023-05-25 13:15:00+00:00,-15817.0,-575.0,985649.9999999999,3,2041.9999999998888,0.0
2023-05-25 13:30:00+00:00,-15817.0,-696.9999999999999,985527.9999999999,3,2041.9999999998888,0.0
2023-05-25 13:45:00+00:00,-15817.0,-545.0,985679.9999999999,3,2041.9999999998888,0.0
2023-05-25 14:00:00+00:00,-15817.0,-574.0,985650.9999999999,3,2041.9999999998888,0.0
2023-05-25 14:15:00+00:00,-15817.0,-660.0,985564.9999999999,3,2041.9999999998888,0.0
2023-05-25 14:30:00+00:00,-15817.0,-567.0,985657.9999999999,3,2041.9999999998888,0.0
2023-05-25 14:45:00+00:00,-15817.0,-557.0,985667.9999999999,3,2041.9999999998888,0.0
2023-05-25 15:00:00+00:00,-15817.0,-446.0,985778.9999999999,3,2041.9999999998888,0.0
2023-05-25 15:15:00+00:00,-15817.0,-438.0,985786.9999999999,3,2041.9999999998888,0.0
2023-05-25 15:30:00+00:00,-15817.0,-378.0,985846.9999999999,4,2041.9999999998888,0.0
2023-05-25 15:45:00+00:00,-15817.0,-440.0,985784.9999999999,4,2041.9999999998888,0.0
2023-05-25 16:00:00+00:00,-15817.0,-442.0,985782.9999999999,4,2041.9999999998888,0.0
2023-05-25 16:15:00+00:00,-15817.0,-209.00000000000003,986015.9999999999,5,2041.9999999998888,0.0
2023-05-25 16:30:00+00:00,-15817.0,-242.00000000000003,985982.9999999999,5,2041.9999999998888,0.0
2023-05-25 16:45:00+00:00,-15817.0,-254.00000000000003,985970.9999999999,5,2041.9999999998888,0.0
2023-05-25 17:00:00+00:00,-15817.0,-235.99999999999994,985988.9999999999,5,2041.9999999998888,0.0
2023-05-25 17:15:00+00:00,-15817.0,-404.0,985820.9999999999,5,2041.9999999998888,0.0
2023-05-25 17:30:00+00:00,-15817.0,-278.00000000000006,985946.9999999999,5,2041.9999999998888,0.0
2023-05-25 17:45:00+00:00,-15817.0,-317.0,985907.9999999999,5,2041.9999999998888,0.0
2023-05-25 18:00:00+00:00,-15817.0,-314.0,985910.9999999999,5,2041.9999999998888,0.0
2023-05-25 18:15:00+00:00,-15817.0,-109.00000000000003,986115.9999999999,6,2041.9999999998888,0.0
2023-05-25 18:30:00+00:00,-15817.0,-224.99999999999994,985999.9999999999,6,2041.9999999998888,0.0
2023-05-25 18:45:00+00:00,-15817.0,-133.00000000000006,986091.9999999999,6,2041.9999999998888,0.0
2023-05-25 19:00:00+00:00,-15817.0,-56.99999999999997,986167.9999999999,6,2041.9999999998888,0.0
2023-05-25 19:15:00+00:00,-15817.0,5.999999999999979,986230.9999999999,7,2041.9999999998888,0.0
2023-05-25 19:30:00+00:00,-15817.0,656.0000000000001,986880.9999999999,7,2041.9999999998888,0.0
2023-05-25 19:45:00+00:00,-15817.0,986.0,987210.9999999999,7,2041.9999999998888,0.0
2023-05-25 20:00:00+00:00,-15817.0,816.0,987040.9999999999,7,2041.9999999998888,0.0
2023-05-25 20:15:00+00:00,-15817.0,490.99999999999994,986715.9999999999,7,2041.9999999998888,0.0
2023-05-25 20:30:00+00:00,-15817.0,421.0,986645.9999999999,7,2041.9999999998888,0.0
2023-05-25 20:45:00+00:00,-15817.0,240.99999999999994,986465.9999999999,7,2041.9999999998888,0.0
2023-05-25 21:01:00+00:00,-15520.0,-166.0,986355.9999999999,6,2041.9999999998888,0.0
2023-05-25 21:15:00+00:00,-15520.0,-133.99999999999997,986387.9999999999,6,2041.9999999998888,0.0
2023-05-25 21:30:00+00:00,-15520.0,-221.99999999999991,986299.9999999999,6,2041.9999999998888,0.0
2023-05-25 21:45:00+00:00,-15520.0,-113.99999999999997,986407.9999999999,6,2041.9999999998888,0.0
2023-05-25 22:00:00+00:00,-15520.0,-58.00000000000006,986463.9999999999,6,2041.9999999998888,0.0
2023-05-25 22:15:00+00:00,-15520.0,-50.000000000000014,986471.9999999999,6,2041.9999999998888,0.0
2023-05-25 22:30:00+00:00,-15520.0,-238.00000000000006,986283.9999999999,6,2041.9999999998888,0.0
2023-05-25 22:45:00+00:00,-15520.0,-470.00000000000006,986051.9999999999,6,2041.9999999998888,0.0
2023-05-25 23:00:00+00:00,-15520.0,-578.0,985943.9999999999,6,2041.9999999998888,0.0
2023-05-25 23:15:00+00:00,-15520.0,-782.0,985739.9999999999,6,2041.9999999998888,0.0
2023-05-25 23:30:00+00:00,-15464.0,-686.0000000000001,985891.9999999999,5,2041.9999999998888,0.0
2023-05-25 23:45:00+00:00,-15464.0,-467.0,986110.9999999999,5,2041.9999999998888,0.0
2023-05-26 00:00:00+00:00,-15464.0,-362.0,986215.9999999999,5,2041.9999999998888,0.0
2023-05-26 00:15:00+00:00,-16169.0,409.0,986281.9999999999,3,2041.9999999998888,0.0
2023-05-26 00:30:00+00:00,-16169.0,448.0,986320.9999999999,3,2041.9999999998888,0.0
2023-05-26 00:45:00+00:00,-16169.0,352.0,986224.9999999999,3,2041.9999999998888,0.0
2023-05-26 01:00:00+00:00,-16017.0,-220.0,985804.9999999999,2,2041.9999999998888,0.0
2023-05-26 01:15:00+00:00,-16017.0,-334.0,985690.9999999999,2,2041.9999999998888,0.0
2023-05-26 01:30:00+00:00,-16017.0,-272.0,985752.9999999999,2,2041.9999999998888,0.0
2023-05-26 01:45:00+00:00,-16017.0,-118.0,985906.9999999999,2,2041.9999999998888,0.0
2023-05-26 02:00:00+00:00,-16017.0,-286.0,985738.9999999999,2,2041.9999999998888,0.0
2023-05-26 02:15:00+00:00,-16157.0,-170.0,985714.9999999999,1,2041.9999999998888,0.0
2023-05-26 02:30:00+00:00,-16157.0,-187.0,985697.9999999999,1,2041.9999999998888,0.0
2023-05-26 02:45:00+00:00,-16157.0,-147.0,985737.9999999999,1,2041.9999999998888,0.0
2023-05-26 03:00:00+00:00,-16157.0,-169.0,985715.9999999999,1,2041.9999999998888,0.0
2023-05-26 03:15:00+00:00,-16330.0,0.0,985711.9999999999,0,2041.9999999998888,0.0
2023-05-26 08:00:00+00:00,-16330.0,-5.0,985706.9999999999,1,2041.9999999998888,0.0
2023-05-26 08:15:00+00:00,-16330.0,-106.0,985605.9999999999,1,2041.9999999998888,0.0
2023-05-26 08:30:00+00:00,-16330.0,-179.0,985532.9999999999,1,2041.9999999998888,0.0
2023-05-26 08:45:00+00:00,-16330.0,-169.0,985542.9999999999,1,2041.9999999998888,0.0
2023-05-26 09:00:00+00:00,-16330.0,-168.0,985543.9999999999,1,2041.9999999998888,0.0
2023-05-26 09:15:00+00:00,-16330.0,-214.0,985497.9999999999,1,2041.9999999998888,0.0
2023-05-26 09:30:00+00:00,-16330.0,-125.0,985586.9999999999,1,2041.9999999998888,0.0
2023-05-26 09:45:00+00:00,-16330.0,-170.0,985541.9999999999,1,2041.9999999998888,0.0
2023-05-26 10:00:00+00:00,-16330.0,-131.0,985580.9999999999,1,2041.9999999998888,0.0
2023-05-26 10:15:00+00:00,-16330.0,-195.0,985516.9999999999,1,2041.9999999998888,0.0
2023-05-26 10:30:00+00:00,-16330.0,-149.0,985562.9999999999,1,2041.9999999998888,0.0
2023-05-26 10:45:00+00:00,-16330.0,-190.0,985521.9999999999,1,2041.9999999998888,0.0
2023-05-26 11:00:00+00:00,-16330.0,-189.0,985522.9999999999,1,2041.9999999998888,0.0
2023-05-26 11:15:00+00:00,-16330.0,-239.0,985472.9999999999,1,2041.9999999998888,0.0
2023-05-26 11:30:00+00:00,-16330.0,-250.0,985461.9999999999,1,2041.9999999998888,0.0
2023-05-26 11:45:00+00:00,-16330.0,-239.0,985472.9999999999,1,2041.9999999998888,0.0
2023-05-26 12:00:00+00:00,-16330.0,-232.0,985479.9999999999,1,2041.9999999998888,0.0
2023-05-26 12:15:00+00:00,-16330.0,-189.0,985522.9999999999,1,2041.9999999998888,0.0
2023-05-26 12:30:00+00:00,-16330.0,-180.0,985531.9999999999,1,2041.9999999998888,0.0
2023-05-26 12:45:00+00:00,-16330.0,-748.0,984963.9999999999,3,2041.9999999998888,0.0
2023-05-26 13:00:00+00:00,-16330.0,-936.9999999999999,984774.9999999999,3,2041.9999999998888,0.0
2023-05-26 13:15:00+00:00,-16330.0,-873.0,984838.9999999999,3,2041.9999999998888,0.0
2023-05-26 13:30:00+00:00,-16330.0,-855.0,984856.9999999999,3,2041.9999999998888,0.0
2023-05-26 13:45:00+00:00,-16330.0,-744.0,984967.9999999999,3,2041.9999999998888,0.0
2023-05-26 14:00:00+00:00,-16330.0,-669.0,985042.9999999999,4,2041.9999999998888,0.0
2023-05-26 14:15:00+00:00,-16330.0,-1173.0,984538.9999999999,4,2041.9999999998888,0.0
2023-05-26 14:30:00+00:00,-16330.0,-1077.0,984634.9999999999,4,2041.9999999998888,0.0
2023-05-26 14:45:00+00:00,-16330.0,-769.0,984942.9999999999,4,2041.9999999998888,0.0
2023-05-26 15:00:00+00:00,-16330.0,-391.99999999999994,985319.9999999999,5,2041.9999999998888,0.0
2023-05-26 15:15:00+00:00,-16330.0,120.99999999999997,985832.9999999999,5,2041.9999999998888,0.0
2023-05-26 15:30:00+00:00,-16330.0,0.9999999999999609,985712.9999999999,5,2041.9999999998888,0.0
2023-05-26 15:45:00+00:00,-16330.0,-76.99999999999996,985634.9999999999,5,2041.9999999998888,0.0
2023-05-26 16:00:00+00:00,-16330.0,-260.00000000000006,985451.9999999999,5,2041.9999999998888,0.0
2023-05-26 16:15:00+00:00,-16330.0,-286.99999999999994,985424.9999999999,5,2041.9999999998888,0.0
2023-05-26 16:30:00+00:00,-16330.0,-217.99999999999994,985493.9999999999,5,2041.9999999998888,0.0
2023-05-26 16:45:00+00:00,-16330.0,-140.00000000000006,985571.9999999999,5,2041.9999999998888,0.0
2023-05-26 17:00:00+00:00,-16330.0,-85.99999999999994,985625.9999999999,5,2041.9999999998888,0.0
2023-05-26 17:15:00+00:00,-16330.0,-166.99999999999994,985544.9999999999,5,2041.9999999998888,0.0
2023-05-26 17:30:00+00:00,-16330.0,-35.00000000000006,985676.9999999999,5,2041.9999999998888,0.0
2023-05-26 17:45:00+00:00,-16330.0,-23.000000000000007,985688.9999999999,5,2041.9999999998888,0.0
2023-05-26 18:00:00+00:00,-16330.0,187.0,985898.9999999999,5,2041.9999999998888,0.0
2023-05-26 18:15:00+00:00,-16330.0,112.0,985823.9999999999,5,2041.9999999998888,0.0
2023-05-26 18:30:00+00:00,-16330.0,51.99999999999999,985763.9999999999,5,2041.9999999998888,0.0
2023-05-26 18:45:00+00:00,-16330.0,24.999999999999947,985736.9999999999,5,2041.9999999998888,0.0
2023-05-26 19:00:00+00:00,-16330.0,58.00000000000004,985769.9999999999,5,2041.9999999998888,0.0
2023-05-26 19:15:00+00:00,-16330.0,21.999999999999993,985733.9999999999,5,2041.9999999998888,0.0
2023-05-26 19:30:00+00:00,-16330.0,114.99999999999993,985826.9999999999,5,2041.9999999998888,0.0
2023-05-26 19:45:00+00:00,-16330.0,69.99999999999994,985781.9999999999,5,2041.9999999998888,0.0
2023-05-26 20:00:00+00:00,-17371.0,883.0,985553.9999999999,4,2041.9999999998888,0.0
2023-05-26 20:15:00+00:00,-17371.0,955.0,985625.9999999999,4,2041.9999999998888,0.0
2023-05-26 20:30:00+00:00,-17371.0,987.0,985657.9999999999,4,2041.9999999998888,0.0
2023-05-26 20:45:00+00:00,-17016.0,756.0,985781.9999999999,3,2041.9999999998888,0.0
2023-05-28 21:06:00+00:00,-17016.0,582.0,985607.9999999999,3,2041.9999999998888,0.0
2023-05-28 21:15:00+00:00,-17016.0,408.0,985433.9999999999,3,2041.9999999998888,0.0
2023-05-28 21:30:00+00:00,-17016.0,579.0,985604.9999999999,3,2041.9999999998888,0.0
2023-05-28 21:45:00+00:00,-17016.0,582.0,985607.9999999999,3,2041.9999999998888,0.0
2023-05-28 22:00:00+00:00,-16747.0,480.99999999999994,985775.9999999999,2,2041.9999999998888,0.0
2023-05-28 22:15:00+00:00,-16747.0,687.0,985981.9999999999,2,2041.9999999998888,0.0
2023-05-28 22:30:00+00:00,-16747.0,567.0,985861.9999999999,2,2041.9999999998888,0.0
2023-05-28 22:45:00+00:00,-16747.0,689.0,985983.9999999999,2,2041.9999999998888,0.0
2023-05-28 23:00:00+00:00,-16479.0,493.0,986055.9999999999,1,2041.9999999998888,0.0
2023-05-28 23:15:00+00:00,-16479.0,493.0,986055.9999999999,1,2041.9999999998888,0.0
2023-05-28 23:30:00+00:00,-16479.0,477.0,986039.9999999999,1,2041.9999999998888,0.0
2023-05-28 23:45:00+00:00,-16479.0,578.0,986140.9999999999,1,2041.9999999998888,0.0
2023-05-29 00:00:00+00:00,-16479.0,607.0,986169.9999999999,2,2041.9999999998888,0.0
2023-05-29 00:15:00+00:00,-16479.0,607.0,986169.9999999999,2,2041.9999999998888,0.0
2023-05-29 00:30:00+00:00,-16479.0,425.0,985987.9999999999,2,2041.9999999998888,0.0
2023-05-29 00:45:00+00:00,-15924.0,-62.0,986055.9999999999,1,2041.9999999998888,0.0
2023-05-29 01:00:00+00:00,-15924.0,-136.0,985981.9999999999,1,2041.9999999998888,0.0
2023-05-29 01:15:00+00:00,-15924.0,-242.0,985875.9999999999,1,2041.9999999998888,0.0
2023-05-29 01:30:00+00:00,-15924.0,-300.0,985817.9999999999,1,2041.9999999998888,0.0
2023-05-29 01:45:00+00:00,-15924.0,-363.0,985754.9999999999,1,2041.9999999998888,0.0
2023-05-29 02:00:00+00:00,-15924.0,-345.0,985772.9999999999,1,2041.9999999998888,0.0
2023-05-29 02:15:00+00:00,-15924.0,-404.0,985713.9999999999,1,2041.9999999998888,0.0
2023-05-29 02:30:00+00:00,-15924.0,-428.0,985689.9999999999,1,2041.9999999998888,0.0
2023-05-29 02:45:00+00:00,-15924.0,-455.0,985662.9999999999,1,2041.9999999998888,0.0
2023-05-29 03:00:00+00:00,-15924.0,-376.0,985741.9999999999,1,2041.9999999998888,0.0
2023-05-29 03:15:00+00:00,-15924.0,-303.0,985814.9999999999,1,2041.9999999998888,0.0
2023-05-29 03:30:00+00:00,-15924.0,-285.0,985832.9999999999,1,2041.9999999998888,0.0
2023-05-29 03:45:00+00:00,-15924.0,-270.0,985847.9999999999,1,2041.9999999998888,0.0
2023-05-29 04:00:00+00:00,-15924.0,-296.0,985821.9999999999,1,2041.9999999998888,0.0
2023-05-29 04:15:00+00:00,-15924.0,-338.0,985779.9999999999,1,2041.9999999998888,0.0
2023-05-29 04:30:00+00:00,-15924.0,-412.0,985705.9999999999,1,2041.9999999998888,0.0
2023-05-29 04:45:00+00:00,-15924.0,-474.0,985643.9999999999,1,2041.9999999998888,0.0
2023-05-29 05:00:00+00:00,-15924.0,-480.0,985637.9999999999,1,2041.9999999998888,0.0
2023-05-29 05:15:00+00:00,-15924.0,-490.0,985627.9999999999,1,2041.9999999998888,0.0
2023-05-29 05:30:00+00:00,-15924.0,-530.0,985587.9999999999,1,2041.9999999998888,0.0
2023-05-29 05:45:00+00:00,-15924.0,-503.0,985614.9999999999,1,2041.9999999998888,0.0
2023-05-29 06:00:00+00:00,-15924.0,-553.0,985564.9999999999,1,2041.9999999998888,0.0
2023-05-29 06:15:00+00:00,-15924.0,-563.0,985554.9999999999,1,2041.9999999998888,0.0
2023-05-29 06:30:00+00:00,-15924.0,-628.0,985489.9999999999,1,2041.9999999998888,0.0
2023-05-29 06:45:00+00:00,-15924.0,-597.0,985520.9999999999,1,2041.9999999998888,0.0
2023-05-29 07:00:00+00:00,-15924.0,-549.0,985568.9999999999,1,2041.9999999998888,0.0
2023-05-29 07:15:00+00:00,-15924.0,-540.0,985577.9999999999,1,2041.9999999998888,0.0
2023-05-29 07:30:00+00:00,-15924.0,-425.0,985692.9999999999,1,2041.9999999998888,0.0
2023-05-29 07:45:00+00:00,-15924.0,-456.0,985661.9999999999,1,2041.9999999998888,0.0
2023-05-29 08:00:00+00:00,-16348.0,0.0,985693.9999999999,0,2041.9999999998888,0.0
2023-05-29 11:30:00+00:00,-16348.0,-5.0,985688.9999999999,1,2041.9999999998888,0.0
2023-05-29 11:45:00+00:00,-16348.0,2.0,985695.9999999999,1,2041.9999999998888,0.0
2023-05-29 12:00:00+00:00,-16348.0,-71.0,985622.9999999999,1,2041.9999999998888,0.0
2023-05-29 12:15:00+00:00,-16348.0,-49.0,985644.9999999999,1,2041.9999999998888,0.0
2023-05-29 12:30:00+00:00,-16348.0,-24.0,985669.9999999999,1,2041.9999999998888,0.0
2023-05-29 12:45:00+00:00,-16348.0,16.0,985709.9999999999,1,2041.9999999998888,0.0
2023-05-29 13:00:00+00:00,-16348.0,13.0,985706.9999999999,1,2041.9999999998888,0.0
2023-05-29 13:15:00+00:00,-16348.0,27.0,985720.9999999999,1,2041.9999999998888,0.0
2023-05-29 13:30:00+00:00,-16348.0,61.0,985754.9999999999,1,2041.9999999998888,0.0
2023-05-29 13:45:00+00:00,-16348.0,2.0,985695.9999999999,1,2041.9999999998888,0.0
2023-05-29 14:00:00+00:00,-16348.0,-20.0,985673.9999999999,1,2041.9999999998888,0.0
2023-05-29 14:15:00+00:00,-16348.0,-3.0,985690.9999999999,1,2041.9999999998888,0.0
2023-05-29 14:30:00+00:00,-16348.0,-44.0,985649.9999999999,1,2041.9999999998888,0.0
2023-05-29 14:45:00+00:00,-16348.0,-60.0,985633.9999999999,1,2041.9999999998888,0.0
2023-05-29 15:00:00+00:00,-16348.0,-64.0,985629.9999999999,1,2041.9999999998888,0.0
2023-05-29 15:15:00+00:00,-16348.0,-123.0,985570.9999999999,1,2041.9999999998888,0.0
2023-05-29 15:30:00+00:00,-16348.0,-123.0,985570.9999999999,1,2041.9999999998888,0.0
2023-05-29 15:45:00+00:00,-16348.0,-96.0,985597.9999999999,1,2041.9999999998888,0.0
2023-05-29 16:00:00+00:00,-16348.0,-72.0,985621.9999999999,1,2041.9999999998888,0.0
2023-05-29 16:15:00+00:00,-16348.0,-122.0,985571.9999999999,1,2041.9999999998888,0.0
2023-05-29 16:30:00+00:00,-16348.0,-100.0,985593.9999999999,1,2041.9999999998888,0.0
2023-05-29 16:45:00+00:00,-16348.0,-108.0,985585.9999999999,1,2041.9999999998888,0.0
2023-05-29 17:00:00+00:00,-16348.0,-129.0,985564.9999999999,1,2041.9999999998888,0.0
2023-05-29 17:15:00+00:00,-16348.0,-104.0,985589.9999999999,1,2041.9999999998888,0.0
2023-05-29 17:30:00+00:00,-16348.0,-132.0,985561.9999999999,1,2041.9999999998888,0.0
2023-05-29 17:45:00+00:00,-16348.0,-129.0,985564.9999999999,1,2041.9999999998888,0.0
2023-05-29 18:00:00+00:00,-16348.0,-162.0,985531.9999999999,1,2041.9999999998888,0.0
2023-05-29 18:15:00+00:00,-16348.0,-167.0,985526.9999999999,1,2041.9999999998888,0.0
2023-05-29 18:30:00+00:00,-16348.0,-167.0,985526.9999999999,1,2041.9999999998888,0.0
2023-05-29 18:45:00+00:00,-16348.0,-167.0,985526.9999999999,1,2041.9999999998888,0.0
2023-05-29 19:00:00+00:00,-16348.0,-179.0,985514.9999999999,1,2041.9999999998888,0.0
2023-05-29 19:15:00+00:00,-16348.0,-159.0,985534.9999999999,1,2041.9999999998888,0.0
2023-05-29 19:30:00+00:00,-16348.0,-175.0,985518.9999999999,1,2041.9999999998888,0.0
2023-05-29 19:45:00+00:00,-16348.0,-181.0,985512.9999999999,1,2041.9999999998888,0.0
2023-05-29 20:00:00+00:00,-16348.0,-221.0,985472.9999999999,1,2041.9999999998888,0.0
2023-05-29 20:15:00+00:00,-16348.0,-198.0,985495.9999999999,1,2041.9999999998888,0.0
2023-05-29 20:30:00+00:00,-16348.0,-224.0,985469.9999999999,1,2041.9999999998888,0.0
2023-05-29 20:45:00+00:00,-16348.0,-232.0,985461.9999999999,1,2041.9999999998888,0.0
2023-05-29 21:01:00+00:00,-16348.0,-217.0,985476.9999999999,1,2041.9999999998888,0.0
2023-05-29 21:15:00+00:00,-16348.0,-231.0,985462.9999999999,1,2041.9999999998888,0.0
2023-05-29 21:30:00+00:00,-16348.0,-217.0,985476.9999999999,1,2041.9999999998888,0.0
2023-05-29 21:45:00+00:00,-16348.0,-225.0,985468.9999999999,1,2041.9999999998888,0.0
2023-05-29 22:00:00+00:00,-16348.0,-152.0,985541.9999999999,1,2041.9999999998888,0.0
2023-05-29 22:15:00+00:00,-16348.0,-179.0,985514.9999999999,1,2041.9999999998888,0.0
2023-05-29 22:30:00+00:00,-16348.0,-239.0,985454.9999999999,1,2041.9999999998888,0.0
2023-05-29 22:45:00+00:00,-16348.0,-246.0,985447.9999999999,1,2041.9999999998888,0.0
2023-05-29 23:00:00+00:00,-16348.0,-289.0,985404.9999999999,1,2041.9999999998888,0.0
2023-05-29 23:15:00+00:00,-16348.0,-253.0,985440.9999999999,1,2041.9999999998888,0.0
2023-05-29 23:30:00+00:00,-16573.0,0.0,985468.9999999999,0,2041.9999999998888,0.0
2023-05-30 01:45:00+00:00,-16573.0,-5.0,985463.9999999999,1,2041.9999999998888,0.0
2023-05-30 02:00:00+00:00,-16573.0,-56.0,985412.9999999999,1,2041.9999999998888,0.0
2023-05-30 02:15:00+00:00,-16573.0,-26.0,985442.9999999999,1,2041.9999999998888,0.0
2023-05-30 02:30:00+00:00,-16573.0,-86.0,985382.9999999999,1,2041.9999999998888,0.0
2023-05-30 02:45:00+00:00,-16573.0,-68.0,985400.9999999999,1,2041.9999999998888,0.0
