signal_utc,canonical_side,opportunity_id,raw_side,event_id,schedule_class
2024-08-14 07:00:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-08-14T07:15:00+00:00|-1,-1.0,RAW|2024-08-14|2024-08-14T07:00:00Z|-1,common_intersection
2024-08-21 07:00:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-08-21T07:15:00+00:00|-1,-1.0,RAW|2024-08-21|2024-08-21T07:00:00Z|-1,common_intersection
2024-08-21 19:30:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-08-21T19:45:00+00:00|1,1.0,RAW|2024-08-21|2024-08-21T19:30:00Z|1,common_intersection
2024-08-22 08:45:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-08-22T09:00:00+00:00|-1,-1.0,RAW|2024-08-22|2024-08-22T08:45:00Z|-1,common_intersection
2024-08-23 13:45:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-08-23T14:00:00+00:00|-1,-1.0,RAW|2024-08-23|2024-08-23T13:45:00Z|-1,common_intersection
2024-08-26 11:30:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-08-26T11:45:00+00:00|-1,-1.0,RAW|2024-08-26|2024-08-26T11:30:00Z|-1,common_intersection
2024-08-27 09:00:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-08-27T09:15:00+00:00|-1,-1.0,RAW|2024-08-27|2024-08-27T09:00:00Z|-1,common_intersection
2024-08-28 14:30:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-08-28T14:45:00+00:00|-1,-1.0,RAW|2024-08-28|2024-08-28T14:30:00Z|-1,common_intersection
2024-08-29 17:45:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-08-29T18:00:00+00:00|-1,-1.0,RAW|2024-08-29|2024-08-29T17:45:00Z|-1,common_intersection
2024-08-30 09:00:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-08-30T09:15:00+00:00|-1,-1.0,RAW|2024-08-30|2024-08-30T09:00:00Z|-1,common_intersection
2024-09-03 07:00:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-09-03T07:15:00+00:00|1,1.0,RAW|2024-09-03|2024-09-03T07:00:00Z|1,common_intersection
2024-09-04 07:00:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-09-04T07:15:00+00:00|1,1.0,RAW|2024-09-04|2024-09-04T07:00:00Z|1,common_intersection
2024-09-05 12:45:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-09-05T13:00:00+00:00|1,1.0,RAW|2024-09-05|2024-09-05T12:45:00Z|1,common_intersection
2024-09-06 07:30:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-09-06T07:45:00+00:00|1,1.0,RAW|2024-09-06|2024-09-06T07:30:00Z|1,common_intersection
2024-09-06 12:30:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-09-06T12:45:00+00:00|-1,,,canonical_only
2024-09-06 14:00:00+00:00,,,-1.0,RAW|2024-09-06|2024-09-06T14:00:00Z|-1,raw_only
2024-09-09 13:00:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-09-09T13:15:00+00:00|-1,-1.0,RAW|2024-09-09|2024-09-09T13:00:00Z|-1,common_intersection
2024-09-10 07:00:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-09-10T07:15:00+00:00|-1,-1.0,RAW|2024-09-10|2024-09-10T07:00:00Z|-1,common_intersection
2024-09-10 10:45:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-09-10T11:00:00+00:00|1,1.0,RAW|2024-09-10|2024-09-10T10:45:00Z|1,common_intersection
2024-09-11 12:30:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-09-11T12:45:00+00:00|-1,-1.0,RAW|2024-09-11|2024-09-11T12:30:00Z|-1,common_intersection
2024-09-12 07:30:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-09-12T07:45:00+00:00|-1,-1.0,RAW|2024-09-12|2024-09-12T07:30:00Z|-1,common_intersection
2024-09-12 14:00:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-09-12T14:15:00+00:00|1,1.0,RAW|2024-09-12|2024-09-12T14:00:00Z|1,common_intersection
2024-09-13 08:15:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-09-13T08:30:00+00:00|1,1.0,RAW|2024-09-13|2024-09-13T08:15:00Z|1,common_intersection
2024-09-16 07:45:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-09-16T08:00:00+00:00|1,1.0,RAW|2024-09-16|2024-09-16T07:45:00Z|1,common_intersection
2024-09-16 15:45:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-09-16T16:00:00+00:00|-1,-1.0,RAW|2024-09-16|2024-09-16T15:45:00Z|-1,common_intersection
2024-09-18 12:15:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-09-18T12:30:00+00:00|-1,-1.0,RAW|2024-09-18|2024-09-18T12:15:00Z|-1,common_intersection
2024-09-18 19:00:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-09-18T19:15:00+00:00|1,1.0,RAW|2024-09-18|2024-09-18T19:00:00Z|1,common_intersection
2024-09-19 07:00:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-09-19T07:15:00+00:00|1,1.0,RAW|2024-09-19|2024-09-19T07:00:00Z|1,common_intersection
2024-09-20 07:00:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-09-20T07:15:00+00:00|-1,-1.0,RAW|2024-09-20|2024-09-20T07:00:00Z|-1,common_intersection
2024-09-23 13:15:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-09-23T13:30:00+00:00|1,1.0,RAW|2024-09-23|2024-09-23T13:15:00Z|1,common_intersection
2024-09-24 07:15:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-09-24T07:30:00+00:00|-1,-1.0,RAW|2024-09-24|2024-09-24T07:15:00Z|-1,common_intersection
2024-09-24 18:30:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-09-24T18:45:00+00:00|1,1.0,RAW|2024-09-24|2024-09-24T18:30:00Z|1,common_intersection
2024-09-25 07:00:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-09-25T07:15:00+00:00|-1,-1.0,RAW|2024-09-25|2024-09-25T07:00:00Z|-1,common_intersection
2024-09-26 07:45:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-09-26T08:00:00+00:00|-1,-1.0,RAW|2024-09-26|2024-09-26T07:45:00Z|-1,common_intersection
2024-09-26 12:30:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-09-26T12:45:00+00:00|1,1.0,RAW|2024-09-26|2024-09-26T12:30:00Z|1,common_intersection
2024-09-27 07:15:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-09-27T07:30:00+00:00|1,1.0,RAW|2024-09-27|2024-09-27T07:15:00Z|1,common_intersection
2024-09-30 12:15:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-09-30T12:30:00+00:00|-1,-1.0,RAW|2024-09-30|2024-09-30T12:15:00Z|-1,common_intersection
2024-10-01 09:00:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-10-01T09:15:00+00:00|1,1.0,RAW|2024-10-01|2024-10-01T09:00:00Z|1,common_intersection
2024-10-02 07:45:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-10-02T08:00:00+00:00|-1,-1.0,RAW|2024-10-02|2024-10-02T07:45:00Z|-1,common_intersection
2024-10-03 08:00:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-10-03T08:15:00+00:00|1,1.0,RAW|2024-10-03|2024-10-03T08:00:00Z|1,common_intersection
2024-10-07 07:30:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-10-07T07:45:00+00:00|1,1.0,RAW|2024-10-07|2024-10-07T07:30:00Z|1,common_intersection
2024-10-08 07:45:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-10-08T08:00:00+00:00|1,1.0,RAW|2024-10-08|2024-10-08T07:45:00Z|1,common_intersection
2024-10-08 13:30:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-10-08T13:45:00+00:00|-1,-1.0,RAW|2024-10-08|2024-10-08T13:30:00Z|-1,common_intersection
2024-10-09 09:15:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-10-09T09:30:00+00:00|-1,-1.0,RAW|2024-10-09|2024-10-09T09:15:00Z|-1,common_intersection
2024-10-10 07:45:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-10-10T08:00:00+00:00|1,1.0,RAW|2024-10-10|2024-10-10T07:45:00Z|1,common_intersection
2024-10-10 12:30:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-10-10T12:45:00+00:00|-1,-1.0,RAW|2024-10-10|2024-10-10T12:30:00Z|-1,common_intersection
2024-10-11 09:30:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-10-11T09:45:00+00:00|-1,-1.0,RAW|2024-10-11|2024-10-11T09:30:00Z|-1,common_intersection
2024-10-14 07:45:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-10-14T08:00:00+00:00|-1,-1.0,RAW|2024-10-14|2024-10-14T07:45:00Z|-1,common_intersection
2024-10-15 11:30:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-10-15T11:45:00+00:00|1,1.0,RAW|2024-10-15|2024-10-15T11:30:00Z|1,common_intersection
2024-10-16 08:15:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-10-16T08:30:00+00:00|-1,-1.0,RAW|2024-10-16|2024-10-16T08:15:00Z|-1,common_intersection
2024-10-17 09:30:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-10-17T09:45:00+00:00|-1,-1.0,RAW|2024-10-17|2024-10-17T09:30:00Z|-1,common_intersection
2024-10-18 08:00:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-10-18T08:15:00+00:00|-1,-1.0,RAW|2024-10-18|2024-10-18T08:00:00Z|-1,common_intersection
2024-10-18 13:30:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-10-18T13:45:00+00:00|1,1.0,RAW|2024-10-18|2024-10-18T13:30:00Z|1,common_intersection
2024-10-22 16:45:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-10-22T17:00:00+00:00|-1,-1.0,RAW|2024-10-22|2024-10-22T16:45:00Z|-1,common_intersection
2024-10-23 07:45:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-10-23T08:00:00+00:00|-1,-1.0,RAW|2024-10-23|2024-10-23T07:45:00Z|-1,common_intersection
2024-10-24 07:00:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-10-24T07:15:00+00:00|1,1.0,RAW|2024-10-24|2024-10-24T07:00:00Z|1,common_intersection
2024-10-25 13:15:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-10-25T13:30:00+00:00|-1,-1.0,RAW|2024-10-25|2024-10-25T13:15:00Z|-1,common_intersection
2024-10-28 14:00:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-10-28T14:15:00+00:00|1,1.0,RAW|2024-10-28|2024-10-28T14:00:00Z|1,common_intersection
2024-10-29 07:45:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-10-29T08:00:00+00:00|-1,-1.0,RAW|2024-10-29|2024-10-29T07:45:00Z|-1,common_intersection
2024-10-30 09:00:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-10-30T09:15:00+00:00|1,1.0,RAW|2024-10-30|2024-10-30T09:00:00Z|1,common_intersection
2024-10-30 12:30:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-10-30T12:45:00+00:00|-1,-1.0,RAW|2024-10-30|2024-10-30T12:30:00Z|-1,common_intersection
2024-10-31 07:00:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-10-31T07:15:00+00:00|1,1.0,RAW|2024-10-31|2024-10-31T07:00:00Z|1,common_intersection
2024-11-01 08:00:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-11-01T08:15:00+00:00|-1,-1.0,RAW|2024-11-01|2024-11-01T08:00:00Z|-1,common_intersection
2024-11-01 12:30:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-11-01T12:45:00+00:00|1,,,canonical_only
2024-11-01 12:45:00+00:00,,,1.0,RAW|2024-11-01|2024-11-01T12:45:00Z|1,raw_only
2024-11-04 11:30:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-11-04T11:45:00+00:00|1,1.0,RAW|2024-11-04|2024-11-04T11:30:00Z|1,common_intersection
2024-11-05 09:30:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-11-05T09:45:00+00:00|1,1.0,RAW|2024-11-05|2024-11-05T09:30:00Z|1,common_intersection
2024-11-06 13:00:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-11-06T13:15:00+00:00|-1,-1.0,RAW|2024-11-06|2024-11-06T13:00:00Z|-1,common_intersection
2024-11-07 07:45:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-11-07T08:00:00+00:00|1,1.0,RAW|2024-11-07|2024-11-07T07:45:00Z|1,common_intersection
2024-11-08 08:30:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-11-08T08:45:00+00:00|1,1.0,RAW|2024-11-08|2024-11-08T08:30:00Z|1,common_intersection
2024-11-11 09:45:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-11-11T10:00:00+00:00|-1,-1.0,RAW|2024-11-11|2024-11-11T09:45:00Z|-1,common_intersection
2024-11-12 10:45:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-11-12T11:00:00+00:00|-1,-1.0,RAW|2024-11-12|2024-11-12T10:45:00Z|-1,common_intersection
2024-11-13 08:30:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-11-13T08:45:00+00:00|-1,-1.0,RAW|2024-11-13|2024-11-13T08:30:00Z|-1,common_intersection
2024-11-13 13:30:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-11-13T13:45:00+00:00|1,1.0,RAW|2024-11-13|2024-11-13T13:30:00Z|1,common_intersection
2024-11-14 09:45:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-11-14T10:00:00+00:00|-1,-1.0,RAW|2024-11-14|2024-11-14T09:45:00Z|-1,common_intersection
2024-11-18 12:00:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-11-18T12:15:00+00:00|-1,-1.0,RAW|2024-11-18|2024-11-18T12:00:00Z|-1,common_intersection
2024-11-19 07:15:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-11-19T07:30:00+00:00|-1,-1.0,RAW|2024-11-19|2024-11-19T07:15:00Z|-1,common_intersection
2024-11-19 11:30:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-11-19T11:45:00+00:00|1,1.0,RAW|2024-11-19|2024-11-19T11:30:00Z|1,common_intersection
2024-11-20 15:00:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-11-20T15:15:00+00:00|-1,-1.0,RAW|2024-11-20|2024-11-20T15:00:00Z|-1,common_intersection
2024-11-21 11:30:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-11-21T11:45:00+00:00|1,1.0,RAW|2024-11-21|2024-11-21T11:30:00Z|1,common_intersection
2024-11-22 14:45:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-11-22T15:00:00+00:00|-1,-1.0,RAW|2024-11-22|2024-11-22T14:45:00Z|-1,common_intersection
2024-11-25 09:45:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-11-25T10:00:00+00:00|-1,-1.0,RAW|2024-11-25|2024-11-25T09:45:00Z|-1,common_intersection
2024-11-26 14:00:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-11-26T14:15:00+00:00|1,1.0,RAW|2024-11-26|2024-11-26T14:00:00Z|1,common_intersection
2024-11-27 07:00:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-11-27T07:15:00+00:00|1,1.0,RAW|2024-11-27|2024-11-27T07:00:00Z|1,common_intersection
2024-11-28 08:00:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-11-28T08:15:00+00:00|-1,-1.0,RAW|2024-11-28|2024-11-28T08:00:00Z|-1,common_intersection
2024-11-29 07:45:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-11-29T08:00:00+00:00|1,1.0,RAW|2024-11-29|2024-11-29T07:45:00Z|1,common_intersection
2024-12-02 15:00:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-12-02T15:15:00+00:00|1,1.0,RAW|2024-12-02|2024-12-02T15:00:00Z|1,common_intersection
2024-12-03 16:15:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-12-03T16:30:00+00:00|1,1.0,RAW|2024-12-03|2024-12-03T16:15:00Z|1,common_intersection
2024-12-04 16:15:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-12-04T16:30:00+00:00|-1,-1.0,RAW|2024-12-04|2024-12-04T16:15:00Z|-1,common_intersection
2024-12-05 08:00:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-12-05T08:15:00+00:00|1,1.0,RAW|2024-12-05|2024-12-05T08:00:00Z|1,common_intersection
2024-12-05 13:45:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-12-05T14:00:00+00:00|-1,-1.0,RAW|2024-12-05|2024-12-05T13:45:00Z|-1,common_intersection
2024-12-06 13:30:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-12-06T13:45:00+00:00|-1,-1.0,RAW|2024-12-06|2024-12-06T13:30:00Z|-1,common_intersection
2024-12-09 07:15:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-12-09T07:30:00+00:00|-1,-1.0,RAW|2024-12-09|2024-12-09T07:15:00Z|-1,common_intersection
2024-12-10 09:00:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-12-10T09:15:00+00:00|-1,-1.0,RAW|2024-12-10|2024-12-10T09:00:00Z|-1,common_intersection
2024-12-11 09:00:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-12-11T09:15:00+00:00|1,1.0,RAW|2024-12-11|2024-12-11T09:00:00Z|1,common_intersection
2024-12-12 13:45:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-12-12T14:00:00+00:00|1,1.0,RAW|2024-12-12|2024-12-12T13:45:00Z|1,common_intersection
2024-12-17 09:00:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-12-17T09:15:00+00:00|1,1.0,RAW|2024-12-17|2024-12-17T09:00:00Z|1,common_intersection
2024-12-18 14:30:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-12-18T14:45:00+00:00|-1,-1.0,RAW|2024-12-18|2024-12-18T14:30:00Z|-1,common_intersection
2024-12-20 07:15:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-12-20T07:30:00+00:00|1,1.0,RAW|2024-12-20|2024-12-20T07:15:00Z|1,common_intersection
2024-12-23 08:00:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-12-23T08:15:00+00:00|-1,-1.0,RAW|2024-12-23|2024-12-23T08:00:00Z|-1,common_intersection
2024-12-25 07:45:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-12-25T22:00:00+00:00|1,1.0,RAW|2024-12-25|2024-12-25T07:45:00Z|1,common_intersection
2024-12-27 16:30:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-12-27T16:45:00+00:00|1,1.0,RAW|2024-12-27|2024-12-27T16:30:00Z|1,common_intersection
2024-12-31 07:30:00+00:00,1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-12-31T07:45:00+00:00|1,1.0,RAW|2024-12-31|2024-12-31T07:30:00Z|1,common_intersection
2024-12-31 13:45:00+00:00,-1.0,2024H2|F_ASIAN_RANGE_SWEEP|2024-12-31T14:00:00+00:00|-1,-1.0,RAW|2024-12-31|2024-12-31T13:45:00Z|-1,common_intersection
