path,name,classification,sha256,bytes,contents_write,direct_git_write
.github/workflows/usdjpy_ea_integration_001_release.yml,usdjpy_ea_integration_001_release.yml,IMMUTABLE_HISTORICAL_REFERENCE,00022143fcbd154c0e07732a8deb46ac9e3182b25f1db9d0f19ecf98d7f9c3a4,4145,True,False
.github/workflows/usdjpy_entry_establishment_phase2_v1.yml,usdjpy_entry_establishment_phase2_v1.yml,UNKNOWN_REQUIRES_REVIEW,e0947bf1c02dacfdb1d256845beef8f5b1e8d252dbac5442730ac3e24c46dea0,5941,True,False
.github/workflows/usdjpy_f05_short_loss_persistence_chronology_v1.yml,usdjpy_f05_short_loss_persistence_chronology_v1.yml,UNKNOWN_REQUIRES_REVIEW,dcae0dc0982dea269da419044d54c91b12654a082a47aa690f13086a3ca1041a,15260,True,True
.github/workflows/usdjpy_hyp031_canonicalize_v1.yml,usdjpy_hyp031_canonicalize_v1.yml,IMMUTABLE_HISTORICAL_REFERENCE,f410b6914a477f727b187b12fdad57fad56c5bed480a5914b66a69de1840c2eb,20136,True,True
.github/workflows/usdjpy_hyp031_pre2023_authority_fast_v1.yml,usdjpy_hyp031_pre2023_authority_fast_v1.yml,IMMUTABLE_HISTORICAL_REFERENCE,05bf2d8f43f70d85219a125ca1084df8a529840f4bf7e1582ffcd6b8bb85ca69,9525,True,False
.github/workflows/usdjpy_hyp031_pre2023_authority_v1.yml,usdjpy_hyp031_pre2023_authority_v1.yml,IMMUTABLE_HISTORICAL_REFERENCE,893fd0f638811485485429707ea6fbae882be468c4047ea17f4404b9b0a6f708,2987,True,False
.github/workflows/usdjpy_hyp032_historical_validation_currency_v2.yml,usdjpy_hyp032_historical_validation_currency_v2.yml,LEGACY_SUPERSEDED,396791a04a3019fc35fdcef0c979b0dabb92c5b66a317a437348d05a5b731829,18579,True,True
.github/workflows/usdjpy_hyp032_historical_validation_retry_v1.yml,usdjpy_hyp032_historical_validation_retry_v1.yml,IMMUTABLE_HISTORICAL_REFERENCE,2d24afb758f718bd422a4d5e0558328890ac00bbbaf5d98030ebe2301acda323,16840,True,True
.github/workflows/usdjpy_hyp032_historical_validation_v1.yml,usdjpy_hyp032_historical_validation_v1.yml,IMMUTABLE_HISTORICAL_REFERENCE,763d13daea66a2afe927e562afbc5f4f38f2d1bc4c6930ac3be11fde5d821c4a,15921,True,True
.github/workflows/usdjpy_hyp033_binding_v2.yml,usdjpy_hyp033_binding_v2.yml,LEGACY_SUPERSEDED,8ce1141ed678cebcd7a13c923c82f79d1be83d3d2c2243f6658e8b28350dcc09,11935,False,False
.github/workflows/usdjpy_hyp036_release_v1.yml,usdjpy_hyp036_release_v1.yml,IMMUTABLE_HISTORICAL_REFERENCE,128e7439b262c74af80eb4c185ff233fe635083b21d4e45699a0f172ac457b90,4499,True,False
.github/workflows/usdjpy_hyp037_mechanism_source_preflight_v1.yml,usdjpy_hyp037_mechanism_source_preflight_v1.yml,IMMUTABLE_HISTORICAL_REFERENCE,5ea678cf7eea0d9360e5a674b69f20de88bc14693e42d66af4cff55c5402af3c,7591,False,False
.github/workflows/usdjpy_hyp037_protocol_corrected_research_v2.yml,usdjpy_hyp037_protocol_corrected_research_v2.yml,LEGACY_SUPERSEDED,82a94c9e25ffe07ae758536b38fe8379df11ad837d365977ab6eb7dd8e426f4a,8486,False,False
.github/workflows/usdjpy_hyp037_release_v1.yml,usdjpy_hyp037_release_v1.yml,IMMUTABLE_HISTORICAL_REFERENCE,d3b7b6f170d26e4cb7d42fb3e6ff41dd5ce96deca0295b2c88694d49e70cb7d7,4860,True,False
.github/workflows/usdjpy_hyp041_closure_release_v1.yml,usdjpy_hyp041_closure_release_v1.yml,IMMUTABLE_HISTORICAL_REFERENCE,552e61626081ab2543b796fd3def5753759861b65f560852afedab07b30e4033,9572,True,False
.github/workflows/usdjpy_hyp042_release_v1.yml,usdjpy_hyp042_release_v1.yml,IMMUTABLE_HISTORICAL_REFERENCE,56ef7a842a923d55d484b83827e67ce78303b8de79a5d872f048fb164e791c60,10613,True,True
.github/workflows/usdjpy_hyp044_bootstrap_inventory_v1.yml,usdjpy_hyp044_bootstrap_inventory_v1.yml,IMMUTABLE_HISTORICAL_REFERENCE,ff34968efc818e89e423f721490332217cd74092dad1c8bea5f9f59d00762081,6287,False,False
.github/workflows/usdjpy_hyp044_development_source_probe_v2.yml,usdjpy_hyp044_development_source_probe_v2.yml,LEGACY_SUPERSEDED,940ff57a6bc83d99614049cdc2533e0f9646228c5d87b8cfe2f4e54ef25436ed,5634,True,True
.github/workflows/usdjpy_hyp044_export_development_authorities_v1.yml,usdjpy_hyp044_export_development_authorities_v1.yml,IMMUTABLE_HISTORICAL_REFERENCE,65b74c6d40e2ae56d3e18d004441bdf24b838962095799344af1813dfc4d82cf,3937,False,False
.github/workflows/usdjpy_hyp044_integrated_economic_synthesis_v1.yml,usdjpy_hyp044_integrated_economic_synthesis_v1.yml,IMMUTABLE_HISTORICAL_REFERENCE,0f37f12d86b374fff8826308112696cfc1dd1a782de3f91deacdb5289f2343a7,2123,True,True
.github/workflows/usdjpy_hyp044_research_evidence_inventory_v1.yml,usdjpy_hyp044_research_evidence_inventory_v1.yml,IMMUTABLE_HISTORICAL_REFERENCE,b51427c4cd87fe6a0b2bcf86707751c79e918611e89727715d974b55c184abcb,2279,True,True
.github/workflows/usdjpy_hyp044_round_b_source_native_2020_2022_v1.yml,usdjpy_hyp044_round_b_source_native_2020_2022_v1.yml,IMMUTABLE_HISTORICAL_REFERENCE,bf463f04a8396781e6bdc9307d8204463e8ec684f8163bd128cf5afa4bab903e,4784,True,True
.github/workflows/usdjpy_hyp044_source_native_2020_2022_v1.yml,usdjpy_hyp044_source_native_2020_2022_v1.yml,IMMUTABLE_HISTORICAL_REFERENCE,2a2793ab6fa63a00d401ef42c270d66597f660e2025b8c303d65e99d3a12d144,4453,True,True
.github/workflows/usdjpy_hyp044_source_native_full_equity_v2.yml,usdjpy_hyp044_source_native_full_equity_v2.yml,LEGACY_SUPERSEDED,4c02985fab83b917352c8af54279a804937a07d3ede50919d3fd69d87730b37d,3433,True,True
.github/workflows/usdjpy_hyp044_source_native_ledger_tieout_v1.yml,usdjpy_hyp044_source_native_ledger_tieout_v1.yml,IMMUTABLE_HISTORICAL_REFERENCE,6986bcd53d0f431685a8960f7b46cff6ff1e9e9e8ccf940f2131b14f23eb3ca3,1581,True,True
.github/workflows/usdjpy_hyp044_source_native_schema_probe_v1.yml,usdjpy_hyp044_source_native_schema_probe_v1.yml,IMMUTABLE_HISTORICAL_REFERENCE,e2be28ec9ea3706d11ce1310f422bb1c4066a03e9096e6da0d4bdafefd29ac06,3587,True,True
.github/workflows/usdjpy_impact_atlas_phase0_v1.yml,usdjpy_impact_atlas_phase0_v1.yml,UNKNOWN_REQUIRES_REVIEW,74ae70cb6c0087243ff2293ed72ae1575e8ba08c3f8afb083fca81c1ce73ef88,1784,False,False
.github/workflows/usdjpy_impact_atlas_phase1_v1.yml,usdjpy_impact_atlas_phase1_v1.yml,UNKNOWN_REQUIRES_REVIEW,52463f9b9da2ced86d73acb9c610ba0cb2367affa6ff123fd73545b599c9cd31,7019,True,False
.github/workflows/usdjpy_market_state_router_reference_freeze_v1.yml,usdjpy_market_state_router_reference_freeze_v1.yml,UNKNOWN_REQUIRES_REVIEW,c438a046e3aea43c062599057deddd020dc60eeb2df24d34fac492da5c327fe7,4046,False,False
.github/workflows/usdjpy_market_state_router_reference_freeze_v2.yml,usdjpy_market_state_router_reference_freeze_v2.yml,LEGACY_SUPERSEDED,893ba8bb178d79ec7f794fbf8136a949271dc328d6727a544cda55caaa97bd4d,4402,False,False
.github/workflows/usdjpy_market_state_strategy_routing_phase2_v1.yml,usdjpy_market_state_strategy_routing_phase2_v1.yml,UNKNOWN_REQUIRES_REVIEW,407d6b5e8b6c94b7db9472e6bbfa3f5b543dc053829a80029c95509e476ba255,5486,False,False
.github/workflows/usdjpy_portfolio_loss_cluster_phase1_v1.yml,usdjpy_portfolio_loss_cluster_phase1_v1.yml,UNKNOWN_REQUIRES_REVIEW,8c3bf7727e24b84b91069f725a8d916b29463cd77eb0faf72742e2d39e3dc131,11887,True,False
.github/workflows/usdjpy_portfolio_loss_cluster_phase2_v1.yml,usdjpy_portfolio_loss_cluster_phase2_v1.yml,UNKNOWN_REQUIRES_REVIEW,71d6adf85456e78faeccc22876711f81d706d0a874441814838121fc44bcb54d,11481,True,True
.github/workflows/usdjpy_previous_day_extreme_sweep_development_v1.yml,usdjpy_previous_day_extreme_sweep_development_v1.yml,UNKNOWN_REQUIRES_REVIEW,d7765b982a8a4b90c4224217f5129c37bdf2a3ec9429982ef8d0a7520f1853db,9014,True,False
.github/workflows/usdjpy_pullback_continuation_development_v1.yml,usdjpy_pullback_continuation_development_v1.yml,UNKNOWN_REQUIRES_REVIEW,28d2b86ceb1242b5d7fda38d988805f597aed53bec28c5a0356bdea3016abaa4,13410,True,False
.github/workflows/usdjpy_pullback_continuation_dukas_native_development_v1.yml,usdjpy_pullback_continuation_dukas_native_development_v1.yml,UNKNOWN_REQUIRES_REVIEW,71ea324fa8ba1d6d8adc72dcf74565781d47d2124a387397d7f65972cab1faf9,8035,False,False
.github/workflows/usdjpy_shock_failure_2025_postmortem_bridge_v1.yml,usdjpy_shock_failure_2025_postmortem_bridge_v1.yml,UNKNOWN_REQUIRES_REVIEW,9f54f4ba1e971d2886eea3e91a856788c93358fd71dbc0c4919052228f0af3c5,14184,True,True
.github/workflows/usdjpy_shock_failure_2025_postmortem_dispatch_v1.yml,usdjpy_shock_failure_2025_postmortem_dispatch_v1.yml,UNKNOWN_REQUIRES_REVIEW,5dce8a5733b81c9e27c6f6756dd28f05ed2dc98ae13415d8cbbcec6372410c67,2068,True,False
.github/workflows/usdjpy_shock_failure_2025_postmortem_v3.yml,usdjpy_shock_failure_2025_postmortem_v3.yml,LEGACY_SUPERSEDED,e3bf531e9143fe2bd1306b15226106551fbb2578e2c54853f6ee87588cca5ab7,14213,True,True
.github/workflows/usdjpy_shock_failure_2025_postmortem_v4.yml,usdjpy_shock_failure_2025_postmortem_v4.yml,LEGACY_SUPERSEDED,f31d3603d1de038ccf5505b0b2a1d95430c9560b365c456cf8b6b9f8828029f2,3307,True,False
.github/workflows/usdjpy_shock_failure_regime_discriminator_v1.yml,usdjpy_shock_failure_regime_discriminator_v1.yml,UNKNOWN_REQUIRES_REVIEW,de50166eb9771a38db8694ee5129a4c647b852bdb9c78d96e9fa3368435fe520,14785,True,True
.github/workflows/validate_f05_failed_reclaim_2025_oos_v1.yml,validate_f05_failed_reclaim_2025_oos_v1.yml,UNKNOWN_REQUIRES_REVIEW,1ae22ddea95914bee6aebfd918e888c0ff90190dff63314bcaeebc9f02739d79,6552,False,False
.github/workflows/validate_f05_failed_reclaim_extended_grid_v1.yml,validate_f05_failed_reclaim_extended_grid_v1.yml,UNKNOWN_REQUIRES_REVIEW,45f18a2eb91005c9d8a3537d994ddc09e5a9c0fe26450bcd19d13c942071951e,4049,False,False
.github/workflows/validate_f05_failed_reclaim_v1.yml,validate_f05_failed_reclaim_v1.yml,UNKNOWN_REQUIRES_REVIEW,4580cf0e3e3ad3b546e52e3c93448bd5860440eb3dd07ea61681abf855071ad5,15739,True,False
.github/workflows/validate_usdjpy_csos_shock_failure_contract_v1.yml,validate_usdjpy_csos_shock_failure_contract_v1.yml,UNKNOWN_REQUIRES_REVIEW,81e9b503df73cf2d691902bd6936e494df427a7db76bb30616e43d16896b5b32,1564,False,False
.github/workflows/validate_usdjpy_hyp027_phase2_closure_v1.yml,validate_usdjpy_hyp027_phase2_closure_v1.yml,IMMUTABLE_HISTORICAL_REFERENCE,ec35dfa3f7898a5984c6152e805492b1a4704200cb91a56a890ff6d6d16ad4d4,4592,False,False
.github/workflows/validate_usdjpy_research_memory_v1.yml,validate_usdjpy_research_memory_v1.yml,UNKNOWN_REQUIRES_REVIEW,78633e617600d138553b0a6994259b47e0ed23d9dfd874c25c393f644762ebbb,2800,False,False
.github/workflows/verify_f05_failed_reclaim_analysis_source_v1.yml,verify_f05_failed_reclaim_analysis_source_v1.yml,UNKNOWN_REQUIRES_REVIEW,764916f61be1a27e83b1c7511a5fbed8460d38e7a6ca4221e5f8b899c310a6fb,2251,False,False
.github/workflows/verify_usdjpy_b02_f05_all_loss_structural_sl_closure_v1.yml,verify_usdjpy_b02_f05_all_loss_structural_sl_closure_v1.yml,UNKNOWN_REQUIRES_REVIEW,e081b8cd90d677d393f58b820530f4520d7e6fd7fdc0698383e2502c5c1c501c,3032,False,False
.github/workflows/verify_usdjpy_b02_f05_structural_sl_atlas_closure_v2.yml,verify_usdjpy_b02_f05_structural_sl_atlas_closure_v2.yml,LEGACY_SUPERSEDED,c7e473449807b189b54232a14e287997f74be65e1ac196bb31a74cddc03fcd87,2360,False,False
.github/workflows/watch_eurusd_h1_h2_v2_validation.yml,watch_eurusd_h1_h2_v2_validation.yml,TEMPORARY_DIAGNOSTIC,4e90e040d4ef35f713ad65871307251026f44c9e4e5005b83c6bc4ac7599a701,1233,False,False
