exit_utc,candidate_id,mode,component,pnl_jpy,equity_jpy
2023-05-19 03:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-232.0,-14915.999999999993
2023-05-21 21:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,18.0,-14897.999999999993
2023-05-21 23:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-21.0,-14918.999999999993
2023-05-22 19:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,SHOCK_FAILURE,10.000000000019327,-14908.999999999973
2023-05-22 23:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,557.0,-14351.999999999973
2023-05-23 10:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-374.0,-14725.999999999973
2023-05-23 20:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-254.0,-14979.999999999973
2023-05-24 10:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,SHOCK_FAILURE,-122.0000000000141,-15101.999999999987
2023-05-24 22:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,451.0,-14650.999999999987
2023-05-24 23:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,188.0,-14462.999999999987
2023-05-25 00:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-38.0,-14500.999999999987
2023-05-25 09:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,37.0,-14463.999999999987
2023-05-25 21:01:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,297.0,-14166.999999999987
2023-05-25 23:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,56.0,-14110.999999999987
2023-05-26 00:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,99.0,-14011.999999999987
2023-05-26 00:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-804.0,-14815.999999999987
2023-05-26 01:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,152.0,-14663.999999999987
2023-05-26 02:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-140.0,-14803.999999999987
2023-05-26 03:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-173.0,-14976.999999999987
2023-05-26 20:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-1041.0,-16017.999999999987
2023-05-26 20:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,355.0,-15662.999999999987
2023-05-28 22:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,269.0,-15393.999999999987
2023-05-28 23:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,268.0,-15125.999999999987
2023-05-29 00:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,555.0,-14570.999999999987
2023-05-29 08:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-424.0,-14994.999999999987
2023-05-29 23:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-225.0,-15219.999999999987
2023-05-30 08:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,SHOCK_FAILURE,183.9999999999975,-15035.999999999989
2023-05-30 09:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-234.0,-15269.999999999989
2023-05-30 11:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,SHOCK_FAILURE,277.00000000001523,-14992.999999999975
2023-05-30 13:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-690.0,-15682.999999999975
2023-05-30 19:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,105.0,-15577.999999999975
2023-05-30 20:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-105.0,-15682.999999999975
2023-05-30 23:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,122.0,-15560.999999999975
2023-05-31 13:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-341.0,-15901.999999999975
2023-05-31 21:01:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-627.0,-16528.999999999975
2023-05-31 22:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-1046.0,-17574.999999999975
2023-06-01 02:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-239.0,-17813.999999999975
2023-06-01 19:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-937.0,-18750.999999999975
2023-06-02 15:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,SHOCK_FAILURE,487.0000000000232,-18263.999999999953
2023-06-04 22:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,506.0,-17757.999999999953
2023-06-04 23:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,493.0,-17264.999999999953
2023-06-05 00:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,283.0,-16981.999999999953
2023-06-05 00:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,1010.0,-15971.999999999953
2023-06-05 01:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,100.0,-15871.999999999953
2023-06-05 15:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-681.0,-16552.999999999953
2023-06-05 19:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-773.0,-17325.999999999953
2023-06-06 15:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-617.0,-17942.999999999953
2023-06-06 19:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-453.0,-18395.999999999953
2023-06-06 22:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-374.0,-18769.999999999953
2023-06-07 00:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-192.0,-18961.999999999953
2023-06-07 16:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,SHOCK_FAILURE,548.0000000000018,-18413.99999999995
2023-06-07 22:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-1086.0,-19499.99999999995
2023-06-07 23:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,172.0,-19327.99999999995
2023-06-07 23:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,69.0,-19258.99999999995
2023-06-08 00:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,291.0,-18967.99999999995
2023-06-08 00:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-224.0,-19191.99999999995
2023-06-08 22:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,111.0,-19080.99999999995
2023-06-08 23:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,824.0,-18256.99999999995
2023-06-09 00:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-50.0,-18306.99999999995
2023-06-09 19:16:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-152.0,-18458.99999999995
2023-06-12 20:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-351.0,-18809.99999999995
2023-06-12 22:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-91.0,-18900.99999999995
2023-06-13 23:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,130.0,-18770.99999999995
2023-06-14 00:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-842.0,-19612.99999999995
2023-06-14 01:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-99.0,-19711.99999999995
2023-06-14 02:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-177.0,-19888.99999999995
2023-06-14 03:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-217.0,-20105.99999999995
2023-06-14 20:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-24.0,-20129.99999999995
2023-06-14 23:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-734.0,-20863.99999999995
2023-06-15 09:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,899.0,-19964.99999999995
2023-06-15 09:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,201.0,-19763.99999999995
2023-06-15 12:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-153.0,-19916.99999999995
2023-06-15 13:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-726.0,-20642.99999999995
2023-06-15 15:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-802.0,-21444.99999999995
2023-06-15 19:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-1123.0,-22567.99999999995
2023-06-16 02:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,SHOCK_FAILURE,-73.0000000000075,-22640.999999999956
2023-06-16 09:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-1078.0,-23718.999999999956
2023-06-16 19:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,638.0,-23080.999999999956
2023-06-18 22:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,385.0,-22695.999999999956
2023-06-18 23:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,254.0,-22441.999999999956
2023-06-19 18:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-47.0,-22488.999999999956
2023-06-19 22:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-52.0,-22540.999999999956
2023-06-20 08:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-518.0,-23058.999999999956
2023-06-20 20:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-126.0,-23184.999999999956
2023-06-20 21:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,79.0,-23105.999999999956
2023-06-20 23:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-50.0,-23155.999999999956
2023-06-21 16:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-61.0,-23216.999999999956
2023-06-21 20:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-312.0,-23528.999999999956
2023-06-21 21:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-462.0,-23990.999999999956
2023-06-22 20:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,1172.0,-22818.999999999956
2023-06-22 22:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,387.0,-22431.999999999956
2023-06-23 00:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,83.0,-22348.999999999956
2023-06-23 01:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-140.0,-22488.999999999956
2023-06-23 03:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-83.0,-22571.999999999956
2023-06-23 13:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-453.0,-23024.999999999956
2023-06-25 22:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,73.0,-22951.999999999956
2023-06-25 23:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-287.0,-23238.999999999956
2023-06-26 19:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-360.0,-23598.999999999956
2023-06-27 17:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,144.0,-23454.999999999956
2023-06-27 20:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,358.0,-23096.999999999956
2023-06-27 22:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,16.0,-23080.999999999956
2023-06-28 16:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,9.0,-23071.999999999956
2023-06-28 19:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,235.0,-22836.999999999956
2023-06-28 20:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,73.0,-22763.999999999956
2023-06-28 20:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,65.0,-22698.999999999956
2023-06-28 22:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-198.0,-22896.999999999956
2023-06-29 21:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-56.0,-22952.999999999956
2023-06-29 22:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-166.0,-23118.999999999956
2023-06-30 01:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,87.0,-23031.999999999956
2023-06-30 09:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-295.0,-23326.999999999956
2023-07-02 22:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,3.0,-23323.999999999956
2023-07-03 00:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,48.0,-23275.999999999956
2023-07-03 19:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-93.0,-23368.999999999956
2023-07-03 19:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-182.0,-23550.999999999956
2023-07-05 01:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-131.0,-23681.999999999956
2023-07-05 14:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-492.0,-24173.999999999956
2023-07-05 20:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-327.0,-24500.999999999956
2023-07-06 02:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,SHOCK_FAILURE,-94.00000000002251,-24594.999999999978
2023-07-06 12:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-15.0,-24609.999999999978
2023-07-06 13:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-386.0,-24995.999999999978
2023-07-07 14:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,1077.0,-23918.999999999978
2023-07-07 15:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,1175.0,-22743.999999999978
2023-07-07 15:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,987.0,-21756.999999999978
2023-07-07 16:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,944.0,-20812.999999999978
2023-07-07 16:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,796.0,-20016.999999999978
2023-07-07 19:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,1135.0,-18881.999999999978
2023-07-09 21:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,403.0,-18478.999999999978
2023-07-09 22:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,23.0,-18455.999999999978
2023-07-10 21:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,557.0,-17898.999999999978
2023-07-10 23:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,270.0,-17628.999999999978
2023-07-11 01:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,231.0,-17397.999999999978
2023-07-11 03:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,682.0,-16715.999999999978
2023-07-11 09:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,634.0,-16081.999999999978
2023-07-11 10:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,438.0,-15643.999999999978
2023-07-11 18:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-31.0,-15674.999999999978
2023-07-11 20:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,144.0,-15530.999999999978
2023-07-12 04:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,SHOCK_FAILURE,-84.00000000000318,-15614.999999999982
2023-07-12 09:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-261.0,-15875.999999999982
2023-07-12 20:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,584.0,-15291.999999999982
2023-07-12 22:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,224.0,-15067.999999999982
2023-07-12 22:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,105.0,-14962.999999999982
2023-07-12 23:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-21.0,-14983.999999999982
2023-07-13 00:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,787.0,-14196.999999999982
2023-07-13 16:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,SHOCK_FAILURE,157.0000000000107,-14039.99999999997
2023-07-14 00:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,166.0,-13873.99999999997
2023-07-14 02:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,574.0,-13299.99999999997
2023-07-14 08:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-330.0,-13629.99999999997
2023-07-14 09:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-641.0,-14270.99999999997
2023-07-14 09:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-802.0,-15072.99999999997
2023-07-16 23:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,236.0,-14836.99999999997
2023-07-17 18:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-703.0,-15539.99999999997
2023-07-17 21:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-487.0,-16026.99999999997
2023-07-17 21:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-635.0,-16661.99999999997
2023-07-18 00:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-121.0,-16782.99999999997
2023-07-18 19:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-760.0,-17542.99999999997
2023-07-19 01:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-201.0,-17743.99999999997
2023-07-19 10:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,560.0,-17183.99999999997
2023-07-19 12:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,336.0,-16847.99999999997
2023-07-19 14:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,239.0,-16608.99999999997
2023-07-19 17:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-113.0,-16721.99999999997
2023-07-19 19:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-302.0,-17023.99999999997
2023-07-19 21:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-196.0,-17219.99999999997
2023-07-20 22:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-97.0,-17316.99999999997
2023-07-20 23:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-423.0,-17739.99999999997
2023-07-21 00:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-546.0,-18285.99999999997
2023-07-21 00:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,10.0,-18275.99999999997
2023-07-21 00:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-611.0,-18886.99999999997
2023-07-21 15:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,609.0,-18277.99999999997
2023-07-21 16:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,SHOCK_FAILURE,-19.000000000005457,-18296.999999999978
2023-07-21 19:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,1376.0,-16920.999999999978
2023-07-24 16:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,SHOCK_FAILURE,28.999999999996362,-16891.99999999998
2023-07-24 18:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-364.0,-17255.99999999998
2023-07-24 19:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-616.0,-17871.99999999998
2023-07-24 22:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-148.0,-18019.99999999998
2023-07-25 23:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,81.0,-17938.99999999998
2023-07-26 00:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,0.0,-17938.99999999998
2023-07-26 14:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,186.0,-17752.99999999998
2023-07-26 16:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,58.0,-17694.99999999998
2023-07-26 19:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,19.0,-17675.99999999998
2023-07-26 20:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,219.0,-17456.99999999998
2023-07-26 20:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,SHOCK_FAILURE,-201.99999999999818,-17658.999999999978
2023-07-27 02:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,509.0,-17149.999999999978
2023-07-27 04:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,SHOCK_FAILURE,231.99999999999932,-16917.999999999978
2023-07-27 09:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-310.0,-17227.999999999978
2023-07-27 21:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-1269.0,-18496.999999999978
2023-07-27 21:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-1412.0,-19908.999999999978
2023-07-27 22:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,SHOCK_FAILURE,332.9999999999984,-19575.999999999978
2023-07-27 22:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-1813.0,-21388.999999999978
2023-07-28 00:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-1248.0,-22636.999999999978
2023-07-28 03:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-579.0,-23215.999999999978
2023-07-28 12:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-1289.0,-24504.999999999978
2023-07-31 03:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,582.0,-23922.999999999978
2023-07-31 09:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,1007.0,-22915.999999999978
2023-07-31 11:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,518.0,-22397.999999999978
2023-07-31 15:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,4.0,-22393.999999999978
2023-07-31 15:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-26.0,-22419.999999999978
2023-07-31 16:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-261.0,-22680.999999999978
2023-07-31 19:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,86.0,-22594.999999999978
2023-07-31 21:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-291.0,-22885.999999999978
2023-08-01 12:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,322.0,-22563.999999999978
2023-08-01 19:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,471.0,-22092.999999999978
2023-08-01 20:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,402.0,-21690.999999999978
2023-08-01 21:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,44.0,-21646.999999999978
2023-08-01 22:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-472.0,-22118.999999999978
2023-08-01 23:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,47.0,-22071.999999999978
2023-08-02 00:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,SHOCK_FAILURE,78.99999999997931,-21993.0
2023-08-02 01:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-425.0,-22418.0
2023-08-02 16:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-665.0,-23083.0
2023-08-02 20:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-905.0,-23988.0
2023-08-03 12:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-625.0,-24613.0
2023-08-03 13:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-1046.0,-25659.0
2023-08-03 19:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,392.0,-25267.0
2023-08-03 20:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,86.0,-25181.0
2023-08-03 22:30:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-128.0,-25309.0
2023-08-03 23:00:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-200.0,-25509.0
2023-08-06 21:15:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,199.0,-25310.0
2023-08-06 21:45:00+00:00,B_EXECUTABLE_T0_8BAR,ADDITIVE,BASELINE,-11.0,-25321.0
