opportunity_id,fold,date,side,side_label,reason,signal_utc,entry_utc,exit_utc,signal_i,entry_i,exit_i,asian_high,asian_low,asian_bar_count,signal_open,signal_high,signal_low,signal_close,entry_bid_atlas,exit_bid_atlas,atlas_net_pips,atlas_normalized_pl_jpy
2024H1|F_ASIAN_RANGE_SWEEP|2024-03-22T13:15:00+00:00|1,2024H1,2024-03-22,1,LONG,asian_low,2024-03-22 13:00:00+00:00,2024-03-22 13:15:00+00:00,2024-03-22 16:15:00+00:00,30457,30458,30470,151.862,151.256,28,151.213,151.318,151.14,151.292,151.292,151.383,8.600000000000819,86.00000000000819
2024H1|F_ASIAN_RANGE_SWEEP|2024-03-25T09:30:00+00:00|-1,2024H1,2024-03-25,-1,SHORT,asian_high,2024-03-25 09:15:00+00:00,2024-03-25 09:30:00+00:00,2024-03-25 12:30:00+00:00,30538,30539,30551,151.424,151.052,28,151.406,151.44,151.374,151.375,151.374,151.235,13.399999999998158,133.99999999998158
2024H1|F_ASIAN_RANGE_SWEEP|2024-03-26T09:30:00+00:00|1,2024H1,2024-03-26,1,LONG,asian_low,2024-03-26 09:15:00+00:00,2024-03-26 09:30:00+00:00,2024-03-26 12:30:00+00:00,30634,30635,30647,151.442,151.217,28,151.234,151.252,151.206,151.232,151.233,151.406,16.800000000000182,168.00000000000182
2024H1|F_ASIAN_RANGE_SWEEP|2024-03-26T13:15:00+00:00|-1,2024H1,2024-03-26,-1,SHORT,asian_high,2024-03-26 13:00:00+00:00,2024-03-26 13:15:00+00:00,2024-03-26 16:15:00+00:00,30649,30650,30662,151.442,151.217,28,151.452,151.466,151.39,151.401,151.405,151.54,-13.99999999999909,-139.9999999999909
2024H1|F_ASIAN_RANGE_SWEEP|2024-03-28T13:15:00+00:00|1,2024H1,2024-03-28,1,LONG,asian_low,2024-03-28 13:00:00+00:00,2024-03-28 13:15:00+00:00,2024-03-28 16:15:00+00:00,30841,30842,30854,151.544,151.25,28,151.212,151.296,151.159,151.279,151.279,151.315,3.1000000000001364,31.000000000001364
2024H1|F_ASIAN_RANGE_SWEEP|2024-03-29T14:30:00+00:00|1,2024H1,2024-03-29,1,LONG,asian_low,2024-03-29 14:15:00+00:00,2024-03-29 14:30:00+00:00,2024-03-29 17:30:00+00:00,30942,30943,30955,151.496,151.181,28,151.201,151.213,151.167,151.194,151.194,151.241,4.200000000002547,42.000000000025466
2024H1|F_ASIAN_RANGE_SWEEP|2024-04-02T14:15:00+00:00|1,2024H1,2024-04-02,1,LONG,asian_low,2024-04-02 14:00:00+00:00,2024-04-02 14:15:00+00:00,2024-04-02 17:15:00+00:00,31133,31134,31146,151.801,151.501,28,151.56,151.64,151.463,151.552,151.551,151.593,3.700000000000159,37.00000000000159
2024H1|F_ASIAN_RANGE_SWEEP|2024-04-03T08:00:00+00:00|-1,2024H1,2024-04-03,-1,SHORT,asian_high,2024-04-03 07:45:00+00:00,2024-04-03 08:00:00+00:00,2024-04-03 11:00:00+00:00,31204,31205,31217,151.68,151.439,28,151.721,151.725,151.676,151.676,151.677,151.71,-3.800000000001546,-38.00000000001546
2024H1|F_ASIAN_RANGE_SWEEP|2024-04-04T07:30:00+00:00|-1,2024H1,2024-04-04,-1,SHORT,asian_high,2024-04-04 07:15:00+00:00,2024-04-04 07:30:00+00:00,2024-04-04 10:30:00+00:00,31298,31299,31311,151.722,151.537,28,151.703,151.755,151.701,151.717,151.716,151.714,-0.29999999999904503,-2.9999999999904503
2024H1|F_ASIAN_RANGE_SWEEP|2024-04-04T14:00:00+00:00|1,2024H1,2024-04-04,1,LONG,asian_low,2024-04-04 13:45:00+00:00,2024-04-04 14:00:00+00:00,2024-04-04 17:00:00+00:00,31324,31325,31337,151.722,151.537,28,151.529,151.602,151.503,151.589,151.59,151.645,5.000000000000682,50.00000000000682
