opportunity_id,fold_canonical,date_canonical,side_canonical,side_label_canonical,reason,signal_utc,entry_utc,exit_utc,signal_i,entry_i,exit_i,asian_high_canonical,asian_low_canonical,asian_bar_count,signal_open_canonical,signal_high_canonical,signal_low_canonical,signal_close_canonical,entry_bid_atlas,exit_bid_atlas,atlas_net_pips,atlas_normalized_pl_jpy,raw_asian_bar_count,raw_missing_bar_count,raw_asian_high,raw_asian_low,raw_signal_resolved,raw_signal_open,raw_signal_high,raw_signal_low,raw_signal_close,raw_signal_first_tick,raw_signal_last_tick,raw_signal_ticks,raw_signal_side,raw_side_match,execution_resolved,entry_execution_time,exit_execution_time,entry_bid_canonical,entry_ask_canonical,exit_bid_canonical,exit_ask_canonical,entry_spread_pips_canonical,exit_spread_pips,pnl_pips_canonical,pnl_jpy_canonical,mfe_pips_canonical,mae_pips_canonical,time_to_mfe_seconds_canonical,time_to_mae_seconds_canonical,holding_seconds,accepted_missing_bar_count,range_size_pips,sweep_depth_pips,close_back_inside_depth_pips,signal_body_pips,signal_wick_pips,decision_time_canonical,exit_boundary_canonical,candidate_id,data_quality_flags,baseline_daily_pl_jpy,baseline_drawdown_state_jpy,concurrent_exposure_count,B02_overlap,F05_overlap,same_direction_exposure,opposite_direction_exposure,event_id,date_raw,fold_raw,month,side_raw,side_label_raw,session,signal_bar_start,decision_time_raw,exit_boundary_raw,asian_high_raw,asian_low_raw,asian_range_width_pips,sweep_distance_pips,sweep_distance_range_ratio,signal_open_raw,signal_high_raw,signal_low_raw,signal_close_raw,sweep_timestamp,maximum_overshoot_pips,first_close_back_inside_timestamp,first_executable_reclaim_timestamp,reclaim_speed_seconds,reclaim_retained_seconds,reentry_outside_count,second_sweep_occurrence,entry_time,entry_bid_raw,entry_ask_raw,pre_sweep_return_toward_boundary_15m_pips,pre_sweep_volatility_15m_pips,tick_velocity_60s_ticks_per_second,recent_local_excursion_5m_pips,asian_range_formation_speed_pips_per_hour,asian_boundary_formation_time,asian_boundary_touches,seconds_since_boundary_formation,seconds_from_sweep_to_london_open,entry_spread_pips_raw,exit_time,exit_bid_raw,exit_ask_raw,pnl_pips_raw,pnl_jpy_raw,mfe_pips_raw,mae_pips_raw,time_to_mfe_seconds_raw,time_to_mae_seconds_raw,return_5m_pips,return_15m_pips,return_30m_pips,return_60m_pips,return_120m_pips,return_180m_pips,range_midpoint_reached,opposite_boundary_reached,range_outside_redeparture,tp10_sl20_order,entry_delay_5s_pnl_jpy,entry_delay_10s_pnl_jpy,_merge
2023H1|F_ASIAN_RANGE_SWEEP|2023-01-16T11:30:00+00:00|-1,2023H1,2023-01-16,-1.0,SHORT,asian_high,2023-01-16 11:15:00+00:00,2023-01-16 11:30:00+00:00,2023-01-16 14:30:00+00:00,985.0,986.0,998.0,128.196,127.218,28.0,128.379,128.384,128.144,128.171,128.171,128.392,-22.600000000000364,-226.00000000000364,28.0,0.0,128.195,127.218,True,128.375,128.38,128.139,128.166,2023-01-16 11:15:00.297000+00:00,2023-01-16 11:29:59.644000+00:00,1891.0,-1.0,True,True,2023-01-16 11:30:01.230000+00:00,2023-01-16 14:30:00.100000+00:00,128.166,128.174,128.388,128.397,0.8000000000009777,0.899999999998613,-23.09999999999945,-230.99999999999451,4.599999999999227,-40.29999999999916,107.461,6603.211,10798.87,0.0,97.79999999999944,18.799999999998818,2.5000000000005684,20.79999999999984,0.4999999999995452,2023-01-16 11:30:00+00:00,2023-01-16 14:30:00+00:00,A_EXACT_EXECUTABLE_12BAR,,-1059.0,3589.0,1.0,True,False,0.0,1.0,RAW|2023-01-16|2023-01-16T11:15:00Z|-1,2023-01-16,2023H1,2023-01,-1.0,SHORT,LONDON,2023-01-16 11:15:00+00:00,2023-01-16 11:30:00+00:00,2023-01-16 14:30:00+00:00,128.195,127.218,97.69999999999897,18.500000000000227,0.18935516888434414,128.375,128.38,128.139,128.166,2023-01-16 11:15:00.297000+00:00,18.500000000000227,2023-01-16 11:30:00+00:00,2023-01-16 11:24:43.725000+00:00,583.428,33.655,10.0,True,2023-01-16 11:30:01.230000+00:00,128.166,128.174,-1.4999999999986358,16.99999999999875,1.5166666666666666,7.30000000000075,46.39622603926798,2023-01-16 00:43:45.915000+00:00,1.0,37874.382,-11700.297,0.8000000000009777,2023-01-16 14:30:00.100000+00:00,128.388,128.397,-23.099999999999454,-230.99999999999454,4.599999999999227,-40.29999999999916,107.461,6603.211,-1.300000000000523,-0.9000000000014552,-13.900000000001,-18.700000000001182,-36.40000000000043,,False,False,True,SL_ONLY,-247.99999999999045,-246.99999999998568,both
2023H1|F_ASIAN_RANGE_SWEEP|2023-01-17T14:30:00+00:00|1,2023H1,2023-01-17,1.0,LONG,asian_low,2023-01-17 14:15:00+00:00,2023-01-17 14:30:00+00:00,2023-01-17 17:30:00+00:00,1093.0,1094.0,1106.0,129.155,128.3,28.0,128.413,128.535,128.279,128.441,128.441,128.266,-18.000000000001137,-180.00000000001137,28.0,0.0,129.155,128.297,True,128.412,128.534,128.277,128.441,2023-01-17 14:15:00.044000+00:00,2023-01-17 14:29:59.899000+00:00,4155.0,1.0,True,True,2023-01-17 14:30:00.001000+00:00,2023-01-17 17:30:00.140000+00:00,128.441,128.45,128.266,128.275,0.899999999998613,0.9000000000014552,-18.39999999999975,-183.9999999999975,18.700000000001182,-46.39999999999844,3736.889,5707.67,10800.139,0.0,85.49999999999898,2.1000000000015007,14.099999999999111,2.7999999999991587,13.400000000001455,2023-01-17 14:30:00+00:00,2023-01-17 17:30:00+00:00,A_EXACT_EXECUTABLE_12BAR,,-216.0,3633.0,1.0,False,True,0.0,1.0,RAW|2023-01-17|2023-01-17T14:15:00Z|1,2023-01-17,2023H1,2023-01,1.0,LONG,LONDON_NY_OVERLAP,2023-01-17 14:15:00+00:00,2023-01-17 14:30:00+00:00,2023-01-17 17:30:00+00:00,129.155,128.297,85.80000000000041,2.000000000001023,0.023310023310035125,128.412,128.534,128.277,128.441,2023-01-17 14:16:03.894000+00:00,2.000000000001023,2023-01-17 14:30:00+00:00,2023-01-17 14:16:04.301000+00:00,0.407,36.493,4.0,True,2023-01-17 14:30:00.001000+00:00,128.441,128.45,36.49999999999807,37.299999999999045,7.066666666666666,21.89999999999941,57.58260441600886,2023-01-17 01:02:51.551000+00:00,1.0,47592.343,-22563.894,0.899999999998613,2023-01-17 17:30:00.140000+00:00,128.266,128.275,-18.39999999999975,-183.9999999999975,18.700000000001182,-46.39999999999844,3736.889,5707.67,-11.7999999999995,-3.3999999999991815,-16.29999999999825,6.30000000000166,-29.299999999997794,-18.39999999999975,False,False,True,SL_FIRST,-185.00000000000227,-161.00000000000136,both
2023H1|F_ASIAN_RANGE_SWEEP|2023-01-18T13:45:00+00:00|1,2023H1,2023-01-18,1.0,LONG,asian_low,2023-01-18 13:30:00+00:00,2023-01-18 13:45:00+00:00,2023-01-18 16:45:00+00:00,1186.0,1187.0,1199.0,131.574,128.219,28.0,128.736,128.736,128.136,128.257,128.258,128.589,32.599999999998886,325.99999999998886,28.0,0.0,131.572,128.219,True,128.735,128.735,128.123,128.255,2023-01-18 13:30:00.096000+00:00,2023-01-18 13:44:59.933000+00:00,7833.0,1.0,True,True,2023-01-18 13:45:00.480000+00:00,2023-01-18 16:45:00.024000+00:00,128.256,128.27,128.592,128.6,1.4000000000010004,0.7999999999981355,32.20000000000027,322.0000000000028,33.099999999998886,-70.90000000000032,10271.66,2436.034,10799.544,0.0,335.5000000000018,8.29999999999984,3.8000000000010914,47.8999999999985,12.100000000000932,2023-01-18 13:45:00+00:00,2023-01-18 16:45:00+00:00,A_EXACT_EXECUTABLE_12BAR,,-5919.0,8844.0,1.0,False,True,0.0,1.0,RAW|2023-01-18|2023-01-18T13:30:00Z|1,2023-01-18,2023H1,2023-01,1.0,LONG,LONDON_NY_OVERLAP,2023-01-18 13:30:00+00:00,2023-01-18 13:45:00+00:00,2023-01-18 16:45:00+00:00,131.572,128.219,335.30000000000086,9.600000000000364,0.02863107664777912,128.735,128.735,128.123,128.255,2023-01-18 13:30:47.014000+00:00,9.600000000000364,2023-01-18 13:45:00+00:00,2023-01-18 13:30:47.217000+00:00,0.203,0.204,22.0,True,2023-01-18 13:45:00.480000+00:00,128.256,128.27,73.09999999999945,77.29999999999961,9.583333333333334,59.699999999998,75.7402443681419,2023-01-18 00:00:56.333000+00:00,1.0,48590.681,-19847.014,1.4000000000010004,2023-01-18 16:45:00.024000+00:00,128.592,128.6,32.20000000000027,322.00000000000273,33.099999999998886,-70.90000000000032,10271.66,2436.034,1.8999999999977035,-14.799999999999613,-32.30000000000075,-12.700000000000955,5.400000000000205,,False,False,True,TP_FIRST,324.0000000000123,268.0000000000007,both
2023H1|F_ASIAN_RANGE_SWEEP|2023-01-19T11:45:00+00:00|-1,2023H1,2023-01-19,-1.0,SHORT,asian_high,2023-01-19 11:30:00+00:00,2023-01-19 11:45:00+00:00,2023-01-19 14:45:00+00:00,1274.0,1275.0,1287.0,128.694,127.761,28.0,128.576,128.718,128.573,128.692,128.692,128.35,33.700000000001296,337.00000000001296,28.0,0.0,128.69,127.757,True,128.572,128.719,128.568,128.691,2023-01-19 11:30:00.100000+00:00,2023-01-19 11:44:59.430000+00:00,2344.0,0.0,False,True,2023-01-19 11:45:00.127000+00:00,2023-01-19 14:45:00.088000+00:00,128.69,128.701,128.349,128.357,1.099999999999568,0.8000000000009777,33.29999999999984,332.9999999999984,45.19999999999982,-13.2000000000005,10138.549,6381.696,10799.961,0.0,93.29999999999929,2.400000000000091,0.1999999999981128,11.600000000001389,2.599999999998204,2023-01-19 11:45:00+00:00,2023-01-19 14:45:00+00:00,A_EXACT_EXECUTABLE_12BAR,,0.0,9694.0,0.0,False,False,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
,,,,,,2023-01-19 11:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAW|2023-01-19|2023-01-19T11:45:00Z|-1,2023-01-19,2023H1,2023-01,-1.0,SHORT,LONDON_NY_OVERLAP,2023-01-19 11:45:00+00:00,2023-01-19 12:00:00+00:00,2023-01-19 15:00:00+00:00,128.69,127.757,93.29999999999927,2.000000000001023,0.021436227224019708,128.69,128.71,128.539,128.612,2023-01-19 11:45:00.383000+00:00,2.000000000001023,2023-01-19 12:00:00+00:00,2023-01-19 11:45:25.238000+00:00,24.855,28.16,2.0,True,2023-01-19 12:00:00.075000+00:00,128.612,128.624,11.899999999999977,15.099999999998204,3.15,8.29999999999984,24.943997057933032,2023-01-19 01:52:24.407000+00:00,1.0,35555.976,-13500.383,1.2000000000000455,2023-01-19 15:00:00.080000+00:00,128.344,128.348,26.39999999999816,263.9999999999816,37.39999999999952,-21.000000000000796,9238.601,5481.748,-0.10000000000047748,9.199999999998454,14.400000000000546,-2.7000000000015234,22.299999999998477,26.39999999999816,False,False,True,TP_FIRST,258.99999999998613,239.99999999998067,right_only
2023H1|F_ASIAN_RANGE_SWEEP|2023-01-23T07:45:00+00:00|-1,2023H1,2023-01-23,-1.0,SHORT,asian_high,2023-01-23 07:30:00+00:00,2023-01-23 07:45:00+00:00,2023-01-23 10:45:00+00:00,1450.0,1451.0,1463.0,130.171,129.041,28.0,130.24,130.297,130.114,130.119,130.117,129.927,18.499999999999773,184.99999999999773,28.0,0.0,130.169,129.038,True,130.237,130.295,130.111,130.113,2023-01-23 07:30:00.913000+00:00,2023-01-23 07:44:59.997000+00:00,2683.0,-1.0,True,True,2023-01-23 07:45:00.099000+00:00,2023-01-23 10:45:00.104000+00:00,130.109,130.122,129.923,129.933,1.300000000000523,0.9999999999990904,17.600000000001614,176.00000000001614,48.50000000000136,-13.100000000000025,4105.167,590.415,10800.005,0.0,112.99999999999956,12.600000000000476,5.19999999999925,12.100000000000932,5.699999999998795,2023-01-23 07:45:00+00:00,2023-01-23 10:45:00+00:00,A_EXACT_EXECUTABLE_12BAR,,308.0,7990.0,1.0,True,False,0.0,1.0,RAW|2023-01-23|2023-01-23T07:30:00Z|-1,2023-01-23,2023H1,2023-01,-1.0,SHORT,LONDON,2023-01-23 07:30:00+00:00,2023-01-23 07:45:00+00:00,2023-01-23 10:45:00+00:00,130.169,129.038,113.10000000000002,12.599999999997635,0.11140583554374565,130.237,130.295,130.111,130.113,2023-01-23 07:30:00.913000+00:00,12.599999999997635,2023-01-23 07:45:00+00:00,2023-01-23 07:30:59.764000+00:00,58.851,1.8940000000000001,13.0,True,2023-01-23 07:45:00.099000+00:00,130.109,130.122,21.399999999999864,28.90000000000157,3.6166666666666667,11.000000000001364,31.571439803741587,2023-01-23 06:45:31.958000+00:00,1.0,2668.955,1799.087,1.300000000000523,2023-01-23 10:45:00.104000+00:00,129.923,129.933,17.600000000001614,176.00000000001614,48.500000000001364,-13.100000000000023,4105.167,590.415,0.7000000000005002,-1.8000000000000682,8.200000000002206,40.99999999999966,23.699999999999477,17.600000000001614,False,False,True,TP_ONLY,182.00000000001637,174.0000000000066,both
2023H1|F_ASIAN_RANGE_SWEEP|2023-01-24T07:15:00+00:00|1,2023H1,2023-01-24,1.0,LONG,asian_low,2023-01-24 07:00:00+00:00,2023-01-24 07:15:00+00:00,2023-01-24 10:15:00+00:00,1544.0,1545.0,1557.0,130.729,130.044,28.0,130.049,130.2,129.93,130.189,130.189,130.198,0.4000000000014552,4.000000000014552,28.0,0.0,130.728,130.039,True,130.045,130.198,129.928,130.188,2023-01-24 07:00:00.018000+00:00,2023-01-24 07:14:59.940000+00:00,2161.0,1.0,True,True,2023-01-24 07:15:01.937000+00:00,2023-01-24 10:15:00.169000+00:00,130.188,130.199,130.203,130.211,1.1000000000024102,0.8000000000009777,0.3999999999990677,3.9999999999906777,18.89999999999929,-47.59999999999991,8638.764,1947.392,10798.232,0.0,68.50000000000023,11.400000000000432,14.49999999999818,13.999999999998636,11.899999999999975,2023-01-24 07:15:00+00:00,2023-01-24 10:15:00+00:00,A_EXACT_EXECUTABLE_12BAR,,-1062.0,7682.0,1.0,True,False,0.0,1.0,RAW|2023-01-24|2023-01-24T07:00:00Z|1,2023-01-24,2023H1,2023-01,1.0,LONG,LONDON,2023-01-24 07:00:00+00:00,2023-01-24 07:15:00+00:00,2023-01-24 10:15:00+00:00,130.728,130.039,68.90000000000214,11.099999999999,0.16110304789548122,130.045,130.198,129.928,130.188,2023-01-24 07:00:08.996000+00:00,11.099999999999,2023-01-24 07:15:00+00:00,2023-01-24 07:00:20.235000+00:00,11.239,3.541,7.0,True,2023-01-24 07:15:01.937000+00:00,130.188,130.199,5.500000000000682,9.000000000000341,1.3166666666666667,5.500000000000682,10.144816395142632,2023-01-24 06:54:18.757000+00:00,1.0,350.239,3591.004,1.1000000000024102,2023-01-24 10:15:00.169000+00:00,130.203,130.211,0.39999999999906777,3.9999999999906777,18.899999999999295,-47.59999999999991,8638.764,1947.392,-10.400000000001342,-25.0,-42.00000000000159,-22.400000000001796,-3.300000000001546,,True,False,True,SL_FIRST,4.9999999999954525,1.0000000000047748,both
2023H1|F_ASIAN_RANGE_SWEEP|2023-01-24T15:15:00+00:00|-1,2023H1,2023-01-24,-1.0,SHORT,asian_high,2023-01-24 15:00:00+00:00,2023-01-24 15:15:00+00:00,2023-01-24 18:15:00+00:00,1576.0,1577.0,1589.0,130.729,130.044,28.0,131.064,131.106,130.641,130.672,130.671,129.989,67.6999999999988,676.999999999988,28.0,0.0,130.728,130.039,True,131.067,131.106,130.641,130.674,2023-01-24 15:00:00.022000+00:00,2023-01-24 15:14:59.970000+00:00,5344.0,-1.0,True,True,2023-01-24 15:15:00.071000+00:00,2023-01-24 18:15:00.173000+00:00,130.673,130.683,129.992,130.0,0.9999999999990904,0.8000000000009777,67.30000000000018,673.0000000000018,80.19999999999925,-4.900000000000659,4815.136,281.118,10800.102,0.0,68.50000000000023,37.69999999999811,5.700000000001637,39.19999999999959,4.200000000000159,2023-01-24 15:15:00+00:00,2023-01-24 18:15:00+00:00,A_EXACT_EXECUTABLE_12BAR,,-1062.0,7682.0,2.0,True,True,1.0,1.0,RAW|2023-01-24|2023-01-24T15:00:00Z|-1,2023-01-24,2023H1,2023-01,-1.0,SHORT,LONDON_NY_OVERLAP,2023-01-24 15:00:00+00:00,2023-01-24 15:15:00+00:00,2023-01-24 18:15:00+00:00,130.728,130.039,68.90000000000214,37.79999999999859,0.5486211901305866,131.067,131.106,130.641,130.674,2023-01-24 15:00:00.022000+00:00,37.79999999999859,2023-01-24 15:15:00+00:00,2023-01-24 15:13:34.111000+00:00,814.089,1.3679999999999999,1.0,True,2023-01-24 15:15:00.071000+00:00,130.673,130.683,62.700000000000955,67.60000000000161,8.733333333333333,19.10000000000025,10.144816395142632,2023-01-24 00:06:48.832000+00:00,1.0,53591.19,-25200.022,0.9999999999990905,2023-01-24 18:15:00.173000+00:00,129.992,130.0,67.30000000000018,673.0000000000018,80.19999999999925,-4.900000000000659,4815.136,281.118,-3.999999999999204,31.800000000001205,44.90000000000123,63.400000000001455,62.10000000000093,67.30000000000018,True,True,False,TP_ONLY,668.0000000000064,622.0000000000141,both
2023H1|F_ASIAN_RANGE_SWEEP|2023-01-25T09:15:00+00:00|1,2023H1,2023-01-25,1.0,LONG,asian_low,2023-01-25 09:00:00+00:00,2023-01-25 09:15:00+00:00,2023-01-25 12:15:00+00:00,1648.0,1649.0,1661.0,130.583,130.104,28.0,130.242,130.279,130.076,130.107,130.107,129.794,-31.799999999998818,-317.9999999999882,28.0,0.0,130.581,130.106,True,130.24,130.28,130.076,130.107,2023-01-25 09:00:00.085000+00:00,2023-01-25 09:14:55.785000+00:00,2736.0,1.0,True,True,2023-01-25 09:15:00.882000+00:00,2023-01-25 12:15:00.061000+00:00,130.108,130.115,129.792,129.799,0.7000000000005002,0.7000000000005002,-32.30000000000075,-323.0000000000075,2.599999999998204,-48.00000000000182,47.18,9977.58,10799.179,0.0,47.8999999999985,2.800000000002001,0.2999999999985903,13.49999999999909,3.100000000000591,2023-01-25 09:15:00+00:00,2023-01-25 12:15:00+00:00,A_EXACT_EXECUTABLE_12BAR,,1034.0,8744.0,3.0,True,True,0.0,3.0,RAW|2023-01-25|2023-01-25T09:00:00Z|1,2023-01-25,2023H1,2023-01,1.0,LONG,LONDON,2023-01-25 09:00:00+00:00,2023-01-25 09:15:00+00:00,2023-01-25 12:15:00+00:00,130.581,130.106,47.49999999999943,3.0000000000001137,0.06315789473684526,130.24,130.28,130.076,130.107,2023-01-25 09:11:10.737000+00:00,3.0000000000001137,2023-01-25 09:15:00+00:00,2023-01-25 09:11:24.523000+00:00,13.786,5.189,12.0,True,2023-01-25 09:15:00.882000+00:00,130.108,130.115,18.799999999998818,19.899999999998386,2.15,11.999999999997613,13.684859767400436,2023-01-25 02:18:03.849000+00:00,1.0,24786.888,-4270.737,0.7000000000005002,2023-01-25 12:15:00.061000+00:00,129.792,129.799,-32.30000000000075,-323.0000000000075,2.5999999999982037,-48.00000000000182,47.18,9977.58,-7.200000000000273,-7.699999999999818,-26.500000000001478,-15.600000000000591,-34.200000000001296,,False,False,True,SL_ONLY,-323.0000000000075,-323.0000000000075,both
2023H1|F_ASIAN_RANGE_SWEEP|2023-01-26T08:00:00+00:00|-1,2023H1,2023-01-26,-1.0,SHORT,asian_high,2023-01-26 07:45:00+00:00,2023-01-26 08:00:00+00:00,2023-01-26 11:00:00+00:00,1739.0,1740.0,1752.0,129.586,129.022,28.0,129.586,129.589,129.452,129.476,129.481,129.68,-20.400000000001228,-204.00000000001228,28.0,0.0,129.587,129.02,True,129.586,129.591,129.455,129.478,2023-01-26 07:45:00.127000+00:00,2023-01-26 07:59:59.979000+00:00,2592.0,-1.0,True,True,2023-01-26 08:00:00.081000+00:00,2023-01-26 11:00:00.124000+00:00,129.482,129.487,129.679,129.686,0.4999999999995452,0.7000000000005002,-20.400000000000773,-204.00000000000773,-0.4999999999995452,-52.09999999999866,0.0,7580.806,10800.043,0.0,56.40000000000214,0.2999999999985903,11.000000000001364,11.000000000001364,0.2999999999985903,2023-01-26 08:00:00+00:00,2023-01-26 11:00:00+00:00,A_EXACT_EXECUTABLE_12BAR,,-1594.0,7710.0,3.0,True,True,2.0,1.0,RAW|2023-01-26|2023-01-26T07:45:00Z|-1,2023-01-26,2023H1,2023-01,-1.0,SHORT,LONDON,2023-01-26 07:45:00+00:00,2023-01-26 08:00:00+00:00,2023-01-26 11:00:00+00:00,129.587,129.02,56.699999999997885,0.40000000000190994,0.007054673721374336,129.586,129.591,129.455,129.478,2023-01-26 07:45:00.534000+00:00,0.40000000000190994,2023-01-26 08:00:00+00:00,2023-01-26 07:45:00.636000+00:00,0.102,0.101,5.0,True,2023-01-26 08:00:00.081000+00:00,129.482,129.487,-5.000000000001137,12.899999999999068,3.8333333333333335,9.199999999998454,35.00975494715047,2023-01-26 02:46:22.642000+00:00,1.0,17917.892,899.466,0.49999999999954525,2023-01-26 11:00:00.124000+00:00,129.679,129.686,-20.400000000000773,-204.00000000000773,-0.49999999999954525,-52.09999999999866,0.0,7580.806,-14.699999999999136,-26.300000000000523,-19.499999999999318,-33.500000000000796,-48.19999999999993,-20.400000000000773,False,False,True,SL_ONLY,-189.99999999999773,-181.0000000000116,both
2023H1|F_ASIAN_RANGE_SWEEP|2023-01-27T07:15:00+00:00|-1,2023H1,2023-01-27,-1.0,SHORT,asian_high,2023-01-27 07:00:00+00:00,2023-01-27 07:15:00+00:00,2023-01-27 10:15:00+00:00,1832.0,1833.0,1845.0,130.263,129.495,28.0,130.189,130.272,130.074,130.108,130.108,129.807,29.60000000000161,296.00000000001614,28.0,0.0,130.262,129.496,True,130.184,130.265,130.071,130.107,2023-01-27 07:00:00.067000+00:00,2023-01-27 07:14:57.993000+00:00,2798.0,-1.0,True,True,2023-01-27 07:15:00.196000+00:00,2023-01-27 10:15:00.031000+00:00,130.105,130.115,129.814,129.821,1.000000000001933,0.7000000000005002,28.39999999999918,283.9999999999918,38.19999999999766,-3.8000000000010914,3183.551,164.851,10799.835,0.0,76.80000000000007,0.899999999998613,15.500000000000114,8.099999999998886,8.29999999999984,2023-01-27 07:15:00+00:00,2023-01-27 10:15:00+00:00,A_EXACT_EXECUTABLE_12BAR,,0.0,9304.0,0.0,False,False,0.0,0.0,RAW|2023-01-27|2023-01-27T07:00:00Z|-1,2023-01-27,2023H1,2023-01,-1.0,SHORT,LONDON,2023-01-27 07:00:00+00:00,2023-01-27 07:15:00+00:00,2023-01-27 10:15:00+00:00,130.262,129.496,76.59999999999911,0.2999999999985903,0.003916449086143522,130.184,130.265,130.071,130.107,2023-01-27 07:01:41.861000+00:00,0.2999999999985903,2023-01-27 07:15:00+00:00,2023-01-27 07:01:42.371000+00:00,0.51,5.428,3.0,True,2023-01-27 07:15:00.196000+00:00,130.105,130.115,9.600000000000364,13.400000000001455,4.3,13.400000000001455,12.923628926508194,2023-01-27 06:49:55.947000+00:00,1.0,705.914,3498.139,1.0000000000019327,2023-01-27 10:15:00.031000+00:00,129.814,129.821,28.39999999999918,283.9999999999918,38.19999999999766,-3.8000000000010914,3183.551,164.851,2.400000000000091,4.999999999998295,3.6000000000001364,22.799999999998022,29.299999999997794,,True,False,False,TP_ONLY,277.00000000001523,274.0000000000009,both
2023H1|F_ASIAN_RANGE_SWEEP|2023-01-30T14:30:00+00:00|-1,2023H1,2023-01-30,-1.0,SHORT,asian_high,2023-01-30 14:15:00+00:00,2023-01-30 14:30:00+00:00,2023-01-30 17:30:00+00:00,1957.0,1958.0,1970.0,130.288,129.2,28.0,130.145,130.343,130.125,130.23,130.232,130.357,-13.0,-130.0,28.0,0.0,130.289,129.2,True,130.143,130.343,130.122,130.228,2023-01-30 14:15:00.061000+00:00,2023-01-30 14:29:59.569000+00:00,2742.0,-1.0,True,True,2023-01-30 14:30:00.153000+00:00,2023-01-30 17:30:00.695000+00:00,130.23,130.235,130.353,130.359,0.5000000000023874,0.6000000000000227,-12.90000000000191,-129.0000000000191,8.599999999998431,-24.300000000002346,513.857,7601.692,10800.542,0.0,108.80000000000224,5.49999999999784,5.800000000002115,8.499999999997954,11.299999999999956,2023-01-30 14:30:00+00:00,2023-01-30 17:30:00+00:00,A_EXACT_EXECUTABLE_12BAR,,-1166.0,10235.0,0.0,False,False,0.0,0.0,RAW|2023-01-30|2023-01-30T14:15:00Z|-1,2023-01-30,2023H1,2023-01,-1.0,SHORT,LONDON_NY_OVERLAP,2023-01-30 14:15:00+00:00,2023-01-30 14:30:00+00:00,2023-01-30 17:30:00+00:00,130.289,129.2,108.89999999999986,5.400000000000205,0.049586776859506076,130.143,130.343,130.122,130.228,2023-01-30 14:20:17.051000+00:00,5.400000000000205,2023-01-30 14:30:00+00:00,2023-01-30 14:20:17.204000+00:00,0.153,0.052,18.0,True,2023-01-30 14:30:00.153000+00:00,130.23,130.235,14.900000000000091,19.700000000000273,4.15,16.899999999998272,40.39729155552958,2023-01-30 01:34:13.860000+00:00,1.0,45963.191,-22817.051,0.5000000000023874,2023-01-30 17:30:00.695000+00:00,130.353,130.359,-12.90000000000191,-129.0000000000191,8.599999999998431,-24.300000000002342,513.857,7601.692,5.19999999999925,-3.300000000001546,-4.099999999999682,-0.7000000000005002,-14.500000000001023,-12.90000000000191,False,False,True,SL_ONLY,-111.99999999999477,-106.00000000002296,both
2023H1|F_ASIAN_RANGE_SWEEP|2023-01-31T08:00:00+00:00|1,2023H1,2023-01-31,1.0,LONG,asian_low,2023-01-31 07:45:00+00:00,2023-01-31 08:00:00+00:00,2023-01-31 11:00:00+00:00,2027.0,2028.0,2040.0,130.503,130.061,28.0,130.247,130.247,130.042,130.148,130.149,130.392,23.7999999999995,237.999999999995,28.0,0.0,130.504,130.059,True,130.246,130.246,130.039,130.145,2023-01-31 07:45:00.095000+00:00,2023-01-31 07:59:59.202000+00:00,3178.0,1.0,True,True,2023-01-31 08:00:00.035000+00:00,2023-01-31 11:00:00.044000+00:00,130.145,130.153,130.394,130.401,0.7999999999981355,0.7000000000005002,24.100000000001387,241.00000000001387,33.00000000000125,-8.099999999998886,8821.294,28.584,10800.009,0.0,44.199999999997885,1.9000000000005457,8.699999999998909,9.900000000001796,10.599999999999454,2023-01-31 08:00:00+00:00,2023-01-31 11:00:00+00:00,A_EXACT_EXECUTABLE_12BAR,,-183.0,10470.0,0.0,False,False,0.0,0.0,RAW|2023-01-31|2023-01-31T07:45:00Z|1,2023-01-31,2023H1,2023-01,1.0,LONG,LONDON,2023-01-31 07:45:00+00:00,2023-01-31 08:00:00+00:00,2023-01-31 11:00:00+00:00,130.504,130.059,44.49999999999932,2.000000000001023,0.04494382022474278,130.246,130.246,130.039,130.145,2023-01-31 07:50:14.759000+00:00,2.000000000001023,2023-01-31 08:00:00+00:00,2023-01-31 07:50:14.861000+00:00,0.102,18.676,2.0,True,2023-01-31 08:00:00.035000+00:00,130.145,130.153,13.100000000000023,20.300000000000296,4.65,16.800000000000637,19.089065504449714,2023-01-31 02:22:24.819000+00:00,1.0,19669.94,585.241,0.7999999999981355,2023-01-31 11:00:00.044000+00:00,130.394,130.401,24.100000000001387,241.00000000001387,33.00000000000125,-8.099999999998886,8821.294,28.584,-1.6999999999995907,8.899999999999864,14.900000000000091,23.199999999999932,24.100000000001387,24.100000000001387,True,False,False,TP_ONLY,263.00000000000523,248.99999999999523,both
