candidate_id,family,definition_sha256,horizon_bars,month,trades,win_rate,avg_gross_pips,avg_default_net_pips,total_default_net_pips,avg_severe_net_pips,total_severe_net_pips,median_default_net_pips,avg_mfe_pips,avg_mae_pips,median_mfe_pips,median_mae_pips,avg_bars_to_mfe,avg_bars_to_mae,q05_default_net_pips,q95_default_net_pips,default_profit_factor,severe_profit_factor,total_excluding_best_utc_day,total_excluding_best_two_utc_days
R1L04_filter_atr125,atr_filter_directional_change,ca5d229762381cffa3834f0ef636ece5fac14129c9f351459a170d22fb448dc0,3,2024-04,182,0.428571428571,-0.129945054945,-0.716557875632,-130.413533365066,-2.889783517006,-525.940600095156,-1.309724137931,10.363186813187,-10.790384615385,4.124999999999,-5.849999999998,1.807692307692,1.994505494505,-18.585844887347,18.370803626308,0.862784480951,0.563269165337,0.000000000000,0.000000000000
R1L04_filter_atr125,atr_filter_directional_change,ca5d229762381cffa3834f0ef636ece5fac14129c9f351459a170d22fb448dc0,3,2024-05,177,0.491525423729,0.264689265537,-0.303719576902,-53.758365111600,-2.440537261779,-431.975095334796,-0.050000000002,8.745480225989,-8.627683615819,5.549999999999,-5.800000000002,1.887005649718,1.994350282486,-17.372448365383,20.642380331881,0.931516459546,0.568847125091,0.000000000000,0.000000000000
R1L04_filter_atr125,atr_filter_directional_change,ca5d229762381cffa3834f0ef636ece5fac14129c9f351459a170d22fb448dc0,3,2024-06,143,0.468531468531,0.491608391608,-0.086284791909,-12.338725243054,-2.242071158945,-320.616175729162,-0.953715387314,9.923426573427,-9.650000000000,6.399999999999,-6.450000000001,1.951048951049,1.916083916084,-20.042342032969,16.477800204004,0.980658225240,0.609261872236,0.000000000000,0.000000000000
R1L04_filter_atr125,atr_filter_directional_change,ca5d229762381cffa3834f0ef636ece5fac14129c9f351459a170d22fb448dc0,4,2024-01,184,0.521739130435,0.864130434783,0.205654205772,37.840373862003,-2.111298252250,-388.478878413981,0.521664886011,14.820652173913,-13.770923913043,11.075000000000,-10.074999999999,2.516304347826,2.413043478261,-27.577585137463,27.722547819129,1.031709542127,0.726020163632,0.000000000000,0.000000000000
R1L04_filter_atr125,atr_filter_directional_change,ca5d229762381cffa3834f0ef636ece5fac14129c9f351459a170d22fb448dc0,4,2024-02,187,0.454545454545,0.345721925134,-0.260712809517,-48.753295379620,-2.473582278818,-462.559886138896,-1.255555555553,9.937165775401,-9.022994652406,6.900000000002,-6.450000000001,2.304812834225,2.433155080214,-20.835688764528,18.913145178722,0.947804178172,0.607594210966,0.000000000000,0.000000000000
R1L04_filter_atr125,atr_filter_directional_change,ca5d229762381cffa3834f0ef636ece5fac14129c9f351459a170d22fb448dc0,4,2024-03,184,0.461956521739,-0.666847826087,-1.268885093188,-233.474857146511,-3.472959627389,-639.024571439536,-1.234277021720,10.207065217391,-11.110326086957,6.875000000001,-7.875000000001,2.217391304348,2.423913043478,-24.100000000001,22.317293140990,0.783412906303,0.512168373038,0.000000000000,0.000000000000
R1L04_filter_atr125,atr_filter_directional_change,ca5d229762381cffa3834f0ef636ece5fac14129c9f351459a170d22fb448dc0,4,2024-04,182,0.439560439560,1.511813186813,0.925200366126,168.386466634960,-1.248025275248,-227.140600095130,-1.124999999998,12.980219780220,-12.010714285714,4.825000000000,-6.724999999999,2.280219780220,2.532967032967,-24.772849302878,26.959769936622,1.162498869731,0.822046132610,0.000000000000,0.000000000000
R1L04_filter_atr125,atr_filter_directional_change,ca5d229762381cffa3834f0ef636ece5fac14129c9f351459a170d22fb448dc0,4,2024-05,177,0.525423728814,0.070338983051,-0.498069859387,-88.158365111583,-2.634887544264,-466.375095334779,0.550739957719,10.566384180791,-10.372598870057,7.099999999997,-6.549999999999,2.502824858757,2.355932203390,-19.278043498603,25.907795396421,0.910906665405,0.608449081465,0.000000000000,0.000000000000
R1L04_filter_atr125,atr_filter_directional_change,ca5d229762381cffa3834f0ef636ece5fac14129c9f351459a170d22fb448dc0,4,2024-06,143,0.440559440559,1.111188811189,0.533295627671,76.261274756963,-1.622490739365,-232.016175729146,-1.509713813979,12.504195804196,-10.994755244755,7.499999999999,-7.700000000000,2.454545454545,2.489510489510,-23.147449709432,21.680222634929,1.099219785518,0.755839332784,0.000000000000,0.000000000000
R1L04_filter_atr125,atr_filter_directional_change,ca5d229762381cffa3834f0ef636ece5fac14129c9f351459a170d22fb448dc0,6,2024-01,184,0.500000000000,0.723913043478,0.065436814467,12.040373862013,-2.251515643554,-414.278878413970,0.017173410363,18.112500000000,-16.968750000000,14.225000000002,-12.225000000002,3.320652173913,3.141304347826,-37.641296413059,31.920973341024,1.008119672152,0.757479059325,0.000000000000,0.000000000000
