candidate_id,family,definition_sha256,horizon_bars,side,trades,win_rate,avg_gross_pips,avg_default_net_pips,total_default_net_pips,avg_severe_net_pips,total_severe_net_pips,median_default_net_pips,avg_mfe_pips,avg_mae_pips,median_mfe_pips,median_mae_pips,avg_bars_to_mfe,avg_bars_to_mae,q05_default_net_pips,q95_default_net_pips,default_profit_factor,severe_profit_factor,total_excluding_best_utc_day,total_excluding_best_two_utc_days
R1A01_legacy_impulse_lb3_ny,impulse_breakout,6bec510204b6918a5b46e722969db1b490d4be5ad11730cb005626e4483a9115,8,-1,175,0.394285714286,-0.467428571429,-1.063785432983,-186.162450772072,-3.256499156093,-569.887352316218,-3.876906697641,22.333428571428,-18.624285714286,11.950000000002,-13.999999999999,3.760000000000,4.388571428571,-46.730239673074,47.806494495833,0.897206191611,0.721654689809,0.000000000000,0.000000000000
R1A01_legacy_impulse_lb3_ny,impulse_breakout,6bec510204b6918a5b46e722969db1b490d4be5ad11730cb005626e4483a9115,8,1,216,0.643518518519,4.520370370370,3.945504404450,852.228951361284,1.795772472611,387.886854083874,4.105775123210,17.868981481481,-14.284953703704,13.075000000001,-7.750000000000,4.597222222222,3.351851851852,-27.437500000003,37.806945033438,1.637503988498,1.255207114869,0.000000000000,0.000000000000
R1A01_legacy_impulse_lb3_ny,impulse_breakout,6bec510204b6918a5b46e722969db1b490d4be5ad11730cb005626e4483a9115,12,-1,175,0.377142857143,-1.656571428571,-2.252928290126,-394.262450772068,-4.445642013236,-777.987352316214,-6.705725806449,25.213142857143,-21.035428571429,12.950000000001,-15.799999999999,4.742857142857,6.337142857143,-49.271698338508,61.101070557829,0.821636964965,0.684119798562,0.000000000000,0.000000000000
R1A01_legacy_impulse_lb3_ny,impulse_breakout,6bec510204b6918a5b46e722969db1b490d4be5ad11730cb005626e4483a9115,12,1,216,0.574074074074,4.784027777778,4.209161811858,909.178951361259,2.059429880018,444.836854083849,3.813036770948,19.601620370370,-16.878935185185,13.749999999999,-9.224999999999,6.055555555556,4.736111111111,-33.907045941304,40.031277054728,1.630967097564,1.270602840282,0.000000000000,0.000000000000
R1A01_legacy_impulse_lb3_ny,impulse_breakout,6bec510204b6918a5b46e722969db1b490d4be5ad11730cb005626e4483a9115,16,-1,175,0.377142857143,-2.282285714286,-2.878642575840,-503.762450772062,-5.071356298950,-887.487352316209,-6.100359712230,27.110857142857,-22.556571428572,14.049999999997,-16.950000000000,5.782857142857,7.554285714286,-46.189400797330,57.466630692538,0.774269231082,0.642568829225,0.000000000000,0.000000000000
R1A01_legacy_impulse_lb3_ny,impulse_breakout,6bec510204b6918a5b46e722969db1b490d4be5ad11730cb005626e4483a9115,16,1,216,0.606481481481,5.410416666666,4.835550700747,1044.478951361252,2.685818768907,580.136854083841,4.761379129524,20.847453703703,-18.191435185185,14.800000000001,-10.400000000000,7.546296296296,6.046296296296,-32.776119486394,42.613017466658,1.734747940496,1.359458945274,0.000000000000,0.000000000000
R1A01_legacy_impulse_lb3_ny,impulse_breakout,6bec510204b6918a5b46e722969db1b490d4be5ad11730cb005626e4483a9115,24,-1,175,0.382857142857,-4.464000000000,-5.060356861555,-885.562450772069,-7.253070584664,-1269.287352316215,-6.549999999999,30.423714285714,-26.323714285714,17.349999999999,-20.000000000002,7.622857142857,10.805714285714,-63.513759347026,49.268410672351,0.677448456819,0.574992022988,0.000000000000,0.000000000000
R1A01_legacy_impulse_lb3_ny,impulse_breakout,6bec510204b6918a5b46e722969db1b490d4be5ad11730cb005626e4483a9115,24,1,216,0.592592592593,4.253703703704,3.678837737784,794.628951361262,1.529105805944,330.286854083852,3.734987567899,23.155787037037,-21.140509259259,16.600000000000,-11.775000000000,10.106481481481,8.157407407407,-35.911508702093,46.991760916603,1.450386888773,1.167862545108,0.000000000000,0.000000000000
R1A01_legacy_impulse_lb3_ny,impulse_breakout,6bec510204b6918a5b46e722969db1b490d4be5ad11730cb005626e4483a9115,32,-1,173,0.410404624277,-0.271098265896,-0.865493376863,-149.730354197228,-3.054283598795,-528.391062591588,-5.799944913699,39.096242774566,-27.910982658960,20.599999999999,-20.500000000001,10.421965317919,14.104046242775,-58.092676056339,67.866804037006,0.945738771213,0.823340305405,0.000000000000,0.000000000000
R1A01_legacy_impulse_lb3_ny,impulse_breakout,6bec510204b6918a5b46e722969db1b490d4be5ad11730cb005626e4483a9115,32,1,211,0.549763033175,5.323933649289,4.751729138924,1002.614848313016,2.607320118195,550.144544939040,2.726192145866,28.247393364929,-23.196919431280,18.950000000004,-13.200000000001,13.436018957346,11.492890995261,-43.031291834003,52.037236386529,1.529530906326,1.261102753423,0.000000000000,0.000000000000
R1A01_legacy_impulse_lb3_ny,impulse_breakout,6bec510204b6918a5b46e722969db1b490d4be5ad11730cb005626e4483a9115,48,-1,164,0.396341463415,-0.027439024390,-0.620925207943,-101.831734102684,-2.807897575049,-460.495202308003,-7.325285640435,44.155487804878,-33.255487804878,26.774999999998,-25.075000000001,18.628048780488,23.554878048780,-85.704797336422,100.466446126337,0.967274029261,0.861811277283,0.000000000000,0.000000000000
R1A01_legacy_impulse_lb3_ny,impulse_breakout,6bec510204b6918a5b46e722969db1b490d4be5ad11730cb005626e4483a9115,48,1,207,0.507246376812,2.332125603865,1.758647745863,364.040083393579,-0.388307970141,-80.379749819176,0.996604296603,34.878260869565,-32.949033816425,25.100000000003,-20.349999999996,23.323671497585,21.623188405797,-59.456458850057,62.541952816531,1.135807727410,0.972317449333,0.000000000000,0.000000000000
R1A02_impulse_lb6_med8_x1,impulse_breakout,b388fbae3bf4d437e4428ee977c7866943eb8b10d6d851ba7005c764af6eaa71,1,-1,714,0.436974789916,0.159453781513,-0.453166946136,-323.561199541016,-2.678408401433,-1912.383598623040,-1.158806254188,7.149579831933,-6.160924369748,4.150000000000,-4.500000000000,0.973389355742,0.984593837535,-13.516392773010,14.127240990750,0.874653316514,0.468022211345,0.000000000000,0.000000000000
